timestamp,adjclose,close,low,high,open,volume
2020-10-10 00:00:00,0.05175499990582466,0.05175499990582466,0.05056200176477432,0.10688400268554688,0.10688400268554688,0
2020-10-11 00:00:00,0.04333699867129326,0.04333699867129326,0.04270799830555916,0.05175499990582466,0.05175499990582466,0
2020-10-12 00:00:00,0.04273499920964241,0.04273499920964241,0.04268399998545647,0.04938200116157532,0.04333699867129326,0
2020-10-13 00:00:00,0.04338200017809868,0.04338200017809868,0.04199400171637535,0.04566799849271774,0.04293200001120567,161693
2020-10-14 00:00:00,0.04364199936389923,0.04364199936389923,0.041749998927116394,0.0452519990503788,0.043258000165224075,1757240
2020-10-15 00:00:00,0.037769000977277756,0.037769000977277756,0.037758998572826385,0.04361699894070625,0.04361699894070625,1267945
2020-10-16 00:00:00,0.033782001584768295,0.033782001584768295,0.033369001001119614,0.03857100009918213,0.037769000977277756,1889906
2020-10-17 00:00:00,0.03998100012540817,0.03998100012540817,0.0336729995906353,0.04565799981355667,0.033782001584768295,8804201
2020-10-18 00:00:00,0.03753799945116043,0.03753799945116043,0.03660999983549118,0.03998100012540817,0.03998100012540817,2717737
2020-10-19 00:00:00,0.03268799930810928,0.03268799930810928,0.03202899917960167,0.037629999220371246,0.03753799945116043,1795972
2020-10-20 00:00:00,0.031129999086260796,0.031129999086260796,0.029100999236106873,0.032871998846530914,0.03268799930810928,1466175
2020-10-21 00:00:00,0.031321000307798386,0.031321000307798386,0.029224999248981476,0.03470100089907646,0.031129999086260796,2583659
2020-10-22 00:00:00,0.031582001596689224,0.031582001596689224,0.031120000407099724,0.034960001707077026,0.031321000307798386,2349800
2020-10-23 00:00:00,0.03201400116086006,0.03201400116086006,0.03061000071465969,0.034136999398469925,0.03158099949359894,936226
2020-10-24 00:00:00,0.032033998519182205,0.032033998519182205,0.03144599869847298,0.03547099977731705,0.032016001641750336,1053146
2020-10-25 00:00:00,0.03446799889206886,0.03446799889206886,0.03182400017976761,0.03469099849462509,0.03203099966049194,1024768
2020-10-26 00:00:00,0.032388001680374146,0.032388001680374146,0.030974000692367554,0.038895998150110245,0.03447199985384941,2705438
2020-10-27 00:00:00,0.03129599988460541,0.03129599988460541,0.030698999762535095,0.033663999289274216,0.03238900005817413,748955
2020-10-28 00:00:00,0.028793999925255775,0.028793999925255775,0.028216000646352768,0.031314000487327576,0.031304001808166504,469336
2020-10-29 00:00:00,0.030966000631451607,0.030966000631451607,0.02709300071001053,0.03444100171327591,0.028790000826120377,2462708
2020-10-30 00:00:00,0.029400000348687172,0.029400000348687172,0.027379000559449196,0.030977999791502953,0.030956000089645386,1002286
2020-10-31 00:00:00,0.028463000431656837,0.028463000431656837,0.028132999315857887,0.029670000076293945,0.029400000348687172,338640
