timestamp,adjclose,high,volume,open,low,close
2022-07-29 00:00:00,0.005669000092893839,0.005878999829292297,677501,0.005667999852448702,0.005667999852448702,0.005669000092893839
2022-07-30 00:00:00,0.005669000092893839,0.005669000092893839,2037074,0.005669000092893839,0.005669000092893839,0.005669000092893839
2022-07-31 00:00:00,0.005669000092893839,0.005669000092893839,1659612,0.005669000092893839,0.005669000092893839,0.005669000092893839
2022-08-01 00:00:00,0.005669000092893839,0.005669000092893839,1405276,0.005669000092893839,0.005669000092893839,0.005669000092893839
2022-08-02 00:00:00,0.005669000092893839,0.005669000092893839,2574862,0.005669000092893839,0.005669000092893839,0.005669000092893839
2022-08-03 00:00:00,0.005669000092893839,0.005669000092893839,2226369,0.005669000092893839,0.005669000092893839,0.005669000092893839
2022-08-04 00:00:00,2.400024890899658,2.429227113723755,2109218,0.005669000092893839,0.005669000092893839,2.400024890899658
2022-08-05 00:00:00,2.317091941833496,2.400710105895996,2104305,2.3999760150909424,2.3106191158294678,2.317091941833496
2022-08-06 00:00:00,2.3816709518432617,2.412748098373413,1929495,2.3170840740203857,2.3147850036621094,2.3816709518432617
2022-08-07 00:00:00,2.3863840103149414,2.4011518955230713,1947847,2.381679058074951,2.372370958328247,2.3863840103149414
2022-08-08 00:00:00,2.399907112121582,2.4063119888305664,2036430,2.3864200115203857,2.356342077255249,2.399907112121582
2022-08-09 00:00:00,2.458401918411255,2.493881940841675,2447962,2.3998889923095703,2.377742052078247,2.458401918411255
2022-08-10 00:00:00,2.3887460231781006,2.4658710956573486,2251756,2.458390951156616,2.3596251010894775,2.3887460231781006
2022-08-11 00:00:00,2.4366660118103027,2.4796600341796875,2552493,2.388741970062256,2.341418981552124,2.4366660118103027
2022-08-12 00:00:00,2.4825611114501953,2.5591189861297607,2894165,2.436655044555664,2.434541940689087,2.4825611114501953
2022-08-13 00:00:00,2.484924077987671,2.49631404876709,2117621,2.482577085494995,2.4351179599761963,2.484924077987671
2022-08-14 00:00:00,2.529737949371338,2.5599141120910645,2168509,2.4849019050598145,2.4786911010742188,2.529737949371338
2022-08-15 00:00:00,2.523232936859131,2.5730369091033936,1878854,2.529710054397583,2.507391929626465,2.523232936859131
2022-08-16 00:00:00,2.4987010955810547,2.5875399112701416,2136286,2.5232200622558594,2.491420030593872,2.4987010955810547
2022-08-17 00:00:00,2.4767580032348633,2.4995839595794678,2193476,2.4987270832061768,2.4492130279541016,2.4767580032348633
2022-08-18 00:00:00,2.457336902618408,2.4835588932037354,1851635,2.4767560958862305,2.4385569095611572,2.457336902618408
2022-08-19 00:00:00,2.4084060192108154,2.511368989944458,1547181,2.4573171138763428,2.40266489982605,2.4084060192108154
2022-08-20 00:00:00,2.4245009422302246,2.430104970932007,1387690,2.408389091491699,2.389940023422241,2.4245009422302246
2022-08-21 00:00:00,2.2394559383392334,2.425240993499756,1740741,2.424501895904541,2.234050989151001,2.2394559383392334
2022-08-22 00:00:00,2.2095110416412354,2.272088050842285,1519734,2.239466905593872,2.200782060623169,2.2095110416412354
2022-08-23 00:00:00,2.232593059539795,2.2434821128845215,1745460,2.2095088958740234,2.1857380867004395,2.232593059539795
2022-08-24 00:00:00,2.2369580268859863,2.2548739910125732,1481354,2.232593059539795,2.207797050476074,2.2369580268859863
2022-08-25 00:00:00,2.262877941131592,2.277535915374756,1391274,2.2369470596313477,2.224832057952881,2.262877941131592
2022-08-26 00:00:00,2.236021041870117,2.2678420543670654,1296941,2.2628750801086426,2.227092981338501,2.236021041870117
2022-08-27 00:00:00,2.110698938369751,2.2747929096221924,1928796,2.236051082611084,2.0869719982147217,2.110698938369751
2022-08-28 00:00:00,2.1579270362854004,2.165503978729248,1723464,2.1106889247894287,2.0733819007873535,2.1579270362854004
2022-08-29 00:00:00,2.1315689086914062,2.1664741039276123,1678841,2.157975912094116,2.1064980030059814,2.1315689086914062
2022-08-30 00:00:00,2.182490110397339,2.191931962966919,2044435,2.1315829753875732,2.1262829303741455,2.182490110397339
2022-08-31 00:00:00,2.1539130210876465,2.210308074951172,2231833,2.1825129985809326,2.111398935317993,2.1539130210876465
2022-09-01 00:00:00,2.143662929534912,2.1816470623016357,1692312,2.1539089679718018,2.1348440647125244,2.143662929534912
