timestamp,adjclose,open,high,volume,low,close
2017-11-09 00:00:00,0.03205300122499466,0.02515999972820282,0.03505999967455864,18716200,0.025005999952554703,0.03205300122499466
2017-11-10 00:00:00,0.027118999511003494,0.03221900016069412,0.033348001539707184,6766780,0.026450999081134796,0.027118999511003494
2017-11-11 00:00:00,0.02743699960410595,0.02689100056886673,0.029658999294042587,5532220,0.025684000924229622,0.02743699960410595
2017-11-12 00:00:00,0.023977000266313553,0.027480000630021095,0.027952000498771667,7280250,0.02259100042283535,0.023977000266313553
2017-11-13 00:00:00,0.025807999074459076,0.02436400018632412,0.02630000002682209,4419440,0.02349499985575676,0.025807999074459076
2017-11-14 00:00:00,0.02622999995946884,0.025797000154852867,0.026788000017404556,3033290,0.025342000648379326,0.02622999995946884
2017-11-15 00:00:00,0.026444999501109123,0.02611600048840046,0.027773000299930573,6858800,0.02526099979877472,0.026444999501109123
2017-11-16 00:00:00,0.027580000460147858,0.026582999154925346,0.02817000076174736,4888130,0.02565399929881096,0.027580000460147858
2017-11-17 00:00:00,0.025772999972105026,0.027142999693751335,0.027435999363660812,3578870,0.02518399991095066,0.025772999972105026
2017-11-18 00:00:00,0.0263689998537302,0.025597000494599342,0.027122000232338905,2930550,0.024747999384999275,0.0263689998537302
2017-11-19 00:00:00,0.028084000572562218,0.026242999359965324,0.028478000313043594,4725050,0.02558100037276745,0.028084000572562218
2017-11-20 00:00:00,0.02958099916577339,0.028152000159025192,0.03229999914765358,16172400,0.027612000703811646,0.02958099916577339
2017-11-21 00:00:00,0.02833000011742115,0.029587000608444214,0.029709000140428543,5836790,0.027403999119997025,0.02833000011742115
2017-11-22 00:00:00,0.02854900062084198,0.028398999944329262,0.029033999890089035,4938480,0.027891000732779503,0.02854900062084198
2017-11-23 00:00:00,0.02744399942457676,0.028540000319480896,0.02867799997329712,5132300,0.02744399942457676,0.02744399942457676
2017-11-24 00:00:00,0.02838199958205223,0.0274059996008873,0.028596999123692513,5502350,0.026962999254465103,0.02838199958205223
2017-11-25 00:00:00,0.03044700063765049,0.028324000537395477,0.03044700063765049,6156460,0.027746999636292458,0.03044700063765049
2017-11-26 00:00:00,0.03633200004696846,0.03043700009584427,0.039854999631643295,30527100,0.030117999762296677,0.03633200004696846
2017-11-27 00:00:00,0.050592999905347824,0.036619000136852264,0.05712699890136719,77777296,0.036619000136852264,0.050592999905347824
2017-11-28 00:00:00,0.11974400281906128,0.050627000629901886,0.13173000514507294,240338000,0.04794900119304657,0.11974400281906128
2017-11-29 00:00:00,0.08971799910068512,0.11823499947786331,0.14690600335597992,210624992,0.08143600076436996,0.08971799910068512
2017-11-30 00:00:00,0.11988300085067749,0.094930000603199,0.12830300629138947,124345000,0.094930000603199,0.11988300085067749
2017-12-01 00:00:00,0.1313520073890686,0.11662200093269348,0.1313520073890686,73657600,0.11303099989891052,0.1313520073890686
2017-12-02 00:00:00,0.13235099613666534,0.131632998585701,0.1388690024614334,56712600,0.1291320025920868,0.13235099613666534
2017-12-03 00:00:00,0.13180699944496155,0.13235099613666534,0.1392199993133545,46458900,0.12494499981403351,0.13180699944496155
2017-12-04 00:00:00,0.13586999475955963,0.1315460056066513,0.14594599604606628,76392704,0.12635000050067902,0.13586999475955963
2017-12-05 00:00:00,0.12748800218105316,0.13562500476837158,0.13640399277210236,50381100,0.12677699327468872,0.12748800218105316
2017-12-06 00:00:00,0.11783900111913681,0.1267479956150055,0.13285499811172485,75688800,0.11388599872589111,0.11783900111913681
2017-12-07 00:00:00,0.10550100356340408,0.11776600033044815,0.12417600303888321,71024600,0.10550100356340408,0.10550100356340408
2017-12-08 00:00:00,0.11546500027179718,0.10614199936389923,0.12072599679231644,70092400,0.09913600236177444,0.11546500027179718
2017-12-09 00:00:00,0.11960899829864502,0.11474499851465225,0.1386599987745285,63308600,0.1135609969496727,0.11960899829864502
2017-12-10 00:00:00,0.11028099805116653,0.11979400366544724,0.11979400366544724,46376600,0.1001330018043518,0.11028099805116653
2017-12-11 00:00:00,0.12138299643993378,0.10892699658870697,0.12138299643993378,39513900,0.10863800346851349,0.12138299643993378
2017-12-12 00:00:00,0.1338910013437271,0.12117700278759003,0.1380079984664917,60056800,0.11422199755907059,0.1338910013437271
2017-12-13 00:00:00,0.1342809945344925,0.13373899459838867,0.14185400307178497,61575000,0.12236800044775009,0.1342809945344925
2017-12-14 00:00:00,0.24075299501419067,0.1336670070886612,0.24075299501419067,309307008,0.13184300065040588,0.24075299501419067
2017-12-15 00:00:00,0.21346700191497803,0.23320899903774261,0.23320899903774261,207311008,0.18703199923038483,0.21346700191497803
2017-12-16 00:00:00,0.4046649932861328,0.21287499368190765,0.4471920132637024,581052032,0.20423300564289093,0.4046649932861328
2017-12-17 00:00:00,0.5130109786987305,0.3867749869823456,0.5924170017242432,628142976,0.378013014793396,0.5130109786987305
2017-12-18 00:00:00,0.5181980133056641,0.5119389891624451,0.5264959931373596,253463008,0.46740299463272095,0.5181980133056641
2017-12-19 00:00:00,0.5312730073928833,0.5202680230140686,0.58958899974823,279631008,0.5010830163955688,0.5312730073928833
2017-12-20 00:00:00,0.4861510097980499,0.5337049961090088,0.5337049961090088,182924000,0.44162100553512573,0.4861510097980499
2017-12-21 00:00:00,0.477851003408432,0.49004900455474854,0.5236189961433411,162926000,0.4565269947052002,0.477851003408432
2017-12-22 00:00:00,0.407150000333786,0.47897401452064514,0.47897401452064514,150972992,0.29364100098609924,0.407150000333786
2017-12-23 00:00:00,0.41402700543403625,0.4144200086593628,0.4503679871559143,88865000,0.3925670087337494,0.41402700543403625
