timestamp,adjclose,close,high,volume,open,low
2021-05-29 00:00:00,0.28936299681663513,0.28936299681663513,0.34394600987434387,585856,0.32129499316215515,0.28117600083351135
2021-05-30 00:00:00,0.3547680079936981,0.3547680079936981,0.3592729866504669,436442,0.2902100086212158,0.27397099137306213
2021-05-31 00:00:00,0.3997479975223541,0.3997479975223541,0.41109898686408997,665295,0.3564249873161316,0.32829099893569946
2021-06-01 00:00:00,0.3939630091190338,0.3939630091190338,0.4193199872970581,685956,0.39984801411628723,0.3752419948577881
2021-06-02 00:00:00,0.5005459785461426,0.5005459785461426,0.5327600240707397,791301,0.3939709961414337,0.3891879916191101
2021-06-03 00:00:00,0.5223119854927063,0.5223119854927063,0.5498650074005127,769105,0.5001909732818604,0.48583900928497314
2021-06-04 00:00:00,0.4089069962501526,0.4089069962501526,0.5232759714126587,621533,0.5224490165710449,0.40523800253868103
2021-06-05 00:00:00,0.40851399302482605,0.40851399302482605,0.4500890076160431,538255,0.4087100028991699,0.39674100279808044
2021-06-06 00:00:00,0.43812599778175354,0.43812599778175354,0.4407700002193451,438405,0.40868300199508667,0.39369601011276245
2021-06-07 00:00:00,0.3815169930458069,0.3815169930458069,0.4551900029182434,399693,0.4382059872150421,0.3782869875431061
2021-06-08 00:00:00,0.34796300530433655,0.34796300530433655,0.3811889886856079,589602,0.3811889886856079,0.2963559925556183
2021-06-09 00:00:00,0.3720879852771759,0.3720879852771759,0.3913570046424866,680835,0.34511399269104004,0.3240329921245575
2021-06-10 00:00:00,0.370047003030777,0.370047003030777,0.4088839888572693,485677,0.369937002658844,0.3513149917125702
2021-06-11 00:00:00,0.38269299268722534,0.38269299268722534,0.40435999631881714,414630,0.3700830042362213,0.3673110008239746
2021-06-12 00:00:00,0.3855130076408386,0.3855130076408386,0.3950130045413971,457356,0.38242000341415405,0.343966007232666
2021-06-13 00:00:00,0.5011609792709351,0.5011609792709351,0.5127890110015869,830607,0.38586801290512085,0.3679639995098114
2021-06-14 00:00:00,0.5323259830474854,0.5323259830474854,0.5503280162811279,826212,0.5023019909858704,0.4820539951324463
2021-06-15 00:00:00,0.5522329807281494,0.5522329807281494,0.6483550071716309,1596628,0.5155699849128723,0.49421200156211853
2021-06-16 00:00:00,0.4918540120124817,0.4918540120124817,0.5703139901161194,2390856,0.5624449849128723,0.4538860023021698
2021-06-17 00:00:00,0.4435029923915863,0.4435029923915863,0.5401849746704102,1124897,0.4940280020236969,0.4413920044898987
2021-06-18 00:00:00,0.4032619893550873,0.4032619893550873,0.4487519860267639,714996,0.44355300068855286,0.38911598920822144
2021-06-19 00:00:00,0.372842013835907,0.372842013835907,0.409170001745224,594050,0.403221994638443,0.3615249991416931
2021-06-20 00:00:00,0.37045401334762573,0.37045401334762573,0.38370001316070557,682336,0.3727000057697296,0.3250040113925934
2021-06-21 00:00:00,0.2878339886665344,0.2878339886665344,0.3766219913959503,742807,0.37053200602531433,0.2810499966144562
2021-06-22 00:00:00,0.2550869882106781,0.2550869882106781,0.29127201437950134,933390,0.2879430055618286,0.21620100736618042
2021-06-23 00:00:00,0.28034600615501404,0.28034600615501404,0.2981269955635071,776854,0.2553510069847107,0.2511500120162964
2021-06-24 00:00:00,0.25201600790023804,0.25201600790023804,0.2773829996585846,1058019,0.2759590148925781,0.2150759994983673
2021-06-25 00:00:00,0.23411999642848969,0.23411999642848969,0.26551899313926697,749458,0.2520360052585602,0.22692899405956268
2021-06-26 00:00:00,0.2180899977684021,0.2180899977684021,0.23485000431537628,657417,0.23406699299812317,0.202115997672081
2021-06-27 00:00:00,0.2517769932746887,0.2517769932746887,0.2517769932746887,593807,0.21855899691581726,0.21611200273036957
2021-06-28 00:00:00,0.2611449956893921,0.2611449956893921,0.2789919972419739,586349,0.2527030110359192,0.24413299560546875
2021-06-29 00:00:00,0.28161299228668213,0.28161299228668213,0.29329100251197815,708931,0.26111701130867004,0.2558389902114868
2021-06-30 00:00:00,0.25540000200271606,0.25540000200271606,0.28809401392936707,819092,0.28158000111579895,0.24865399301052094
2021-07-01 00:00:00,0.220770001411438,0.220770001411438,0.2608349919319153,608504,0.2545759975910187,0.21490000188350677
2021-07-02 00:00:00,0.219868004322052,0.219868004322052,0.22606199979782104,486206,0.22076299786567688,0.21097800135612488
2021-07-03 00:00:00,0.2577260136604309,0.2577260136604309,0.26775598526000977,657880,0.2198520004749298,0.2196590006351471
2021-07-04 00:00:00,0.2598559856414795,0.2598559856414795,0.26526498794555664,702067,0.2576979994773865,0.24309700727462769
2021-07-05 00:00:00,0.2569279968738556,0.2569279968738556,0.26188498735427856,661419,0.2598539888858795,0.22870799899101257
2021-07-06 00:00:00,0.27145999670028687,0.27145999670028687,0.28002798557281494,585866,0.2568710148334503,0.2548379898071289
2021-07-07 00:00:00,0.271028995513916,0.271028995513916,0.2757920026779175,486818,0.2714419960975647,0.26623600721359253
2021-07-08 00:00:00,0.23228199779987335,0.23228199779987335,0.2715800106525421,545381,0.2710239887237549,0.23158599436283112
2021-07-09 00:00:00,0.22820700705051422,0.22820700705051422,0.23698100447654724,570387,0.2328750044107437,0.22420300543308258
2021-07-10 00:00:00,0.231004998087883,0.231004998087883,0.23878900706768036,546547,0.22753599286079407,0.22021299600601196
2021-07-11 00:00:00,0.2353069931268692,0.2353069931268692,0.24447299540042877,541577,0.2309499979019165,0.2248079925775528
2021-07-12 00:00:00,0.23371200263500214,0.23371200263500214,0.2568260133266449,618989,0.23530399799346924,0.227292001247406
2021-07-13 00:00:00,0.2074420005083084,0.2074420005083084,0.2356320023536682,659117,0.23345699906349182,0.20657700300216675
2021-07-14 00:00:00,0.21919099986553192,0.21919099986553192,0.22186100482940674,703342,0.20705600082874298,0.1974630057811737
2021-07-15 00:00:00,0.2201160043478012,0.2201160043478012,0.23158100247383118,594707,0.21859699487686157,0.21182399988174438
2021-07-16 00:00:00,0.21022500097751617,0.21022500097751617,0.22485199570655823,569590,0.22056199610233307,0.20835299789905548
2021-07-17 00:00:00,0.21057799458503723,0.21057799458503723,0.21698200702667236,534635,0.21061600744724274,0.2032800018787384
2021-07-18 00:00:00,0.21012599766254425,0.21012599766254425,0.2137479931116104,542867,0.21055400371551514,0.2015099972486496
2021-07-19 00:00:00,0.19674600660800934,0.19674600660800934,0.2124210000038147,652683,0.21005800366401672,0.19186000525951385
2021-07-20 00:00:00,0.17014700174331665,0.17014700174331665,0.19987300038337708,594828,0.1967960000038147,0.166811004281044
2021-07-21 00:00:00,0.17537899315357208,0.17537899315357208,0.18705099821090698,706486,0.1701190024614334,0.16050900518894196
2021-07-22 00:00:00,0.16940100491046906,0.16940100491046906,0.17633500695228577,755071,0.17538699507713318,0.1605689972639084
2021-07-23 00:00:00,0.18263599276542664,0.18263599276542664,0.18263599276542664,523819,0.16927999258041382,0.16875000298023224
2021-07-24 00:00:00,0.18077600002288818,0.18077600002288818,0.19100899994373322,677326,0.1833910048007965,0.16920100152492523
2021-07-25 00:00:00,0.18292200565338135,0.18292200565338135,0.18768300116062164,670201,0.1808280050754547,0.1789889931678772
2021-07-26 00:00:00,0.21048100292682648,0.21048100292682648,0.22869199514389038,635064,0.1829259991645813,0.182559996843338
2021-07-27 00:00:00,0.2416049987077713,0.2416049987077713,0.2642419934272766,969124,0.2104949951171875,0.19907499849796295
2021-07-28 00:00:00,0.2778109908103943,0.2778109908103943,0.28210699558258057,873333,0.24161800742149353,0.23961900174617767
2021-07-29 00:00:00,0.2652049958705902,0.2652049958705902,0.32910799980163574,1157949,0.27879300713539124,0.25369301438331604
2021-07-30 00:00:00,0.25285300612449646,0.25285300612449646,0.2795720100402832,928947,0.2653760015964508,0.2457049936056137
2021-07-31 00:00:00,0.2600190043449402,0.2600190043449402,0.26245999336242676,631382,0.2528350055217743,0.252344012260437
2021-08-01 00:00:00,0.24949300289154053,0.24949300289154053,0.2613629996776581,544668,0.25954198837280273,0.24881799519062042
2021-08-02 00:00:00,0.2522200047969818,0.2522200047969818,0.2560670077800751,639707,0.2494560033082962,0.2416989952325821
2021-08-03 00:00:00,0.25397101044654846,0.25397101044654846,0.2692129909992218,868642,0.25256800651550293,0.25036099553108215
2021-08-04 00:00:00,0.25342801213264465,0.25342801213264465,0.25824499130249023,719853,0.2540600001811981,0.2493470013141632
2021-08-05 00:00:00,0.23795799911022186,0.23795799911022186,0.2607269883155823,843100,0.2534230053424835,0.231672003865242
2021-08-06 00:00:00,0.24631300568580627,0.24631300568580627,0.2518939971923828,674432,0.23844200372695923,0.23364199697971344
2021-08-07 00:00:00,0.23992100358009338,0.23992100358009338,0.25496000051498413,983770,0.24658599495887756,0.239096999168396
2021-08-08 00:00:00,0.23936399817466736,0.23936399817466736,0.24824799597263336,2842595,0.2395849972963333,0.2198989987373352
2021-08-09 00:00:00,0.23324400186538696,0.23324400186538696,0.2457990050315857,2229915,0.23919400572776794,0.21783800423145294
2021-08-10 00:00:00,0.2422659993171692,0.2422659993171692,0.261898010969162,958379,0.23341000080108643,0.22610099613666534
2021-08-11 00:00:00,0.2576119899749756,0.2576119899749756,0.2683990001678467,1683694,0.25451499223709106,0.24995100498199463
2021-08-12 00:00:00,0.2469799965620041,0.2469799965620041,0.2686220109462738,919068,0.25666001439094543,0.2364020049571991
2021-08-13 00:00:00,0.2648620009422302,0.2648620009422302,0.2664079964160919,1684337,0.24664799869060516,0.2346470057964325
2021-08-14 00:00:00,0.2611309885978699,0.2611309885978699,0.2699820101261139,565102,0.26475799083709717,0.2580769956111908
2021-08-15 00:00:00,0.2733539938926697,0.2733539938926697,0.2733539938926697,1170462,0.26102501153945923,0.2545109987258911
2021-08-16 00:00:00,0.28998398780822754,0.28998398780822754,0.3182680010795593,1818444,0.272473007440567,0.269553005695343
2021-08-17 00:00:00,0.32751598954200745,0.32751598954200745,0.36364099383354187,2163486,0.2895140051841736,0.28735101222991943
2021-08-18 00:00:00,0.3324959874153137,0.3324959874153137,0.3517889976501465,1873497,0.3276959955692291,0.2909559905529022
2021-08-19 00:00:00,0.33687999844551086,0.33687999844551086,0.36051398515701294,1379201,0.3323499858379364,0.3233509957790375
2021-08-20 00:00:00,0.3468700051307678,0.3468700051307678,0.3721719980239868,1725320,0.33692699670791626,0.324088990688324
2021-08-21 00:00:00,0.349029004573822,0.349029004573822,0.3795270025730133,1526036,0.34727001190185547,0.32518699765205383
2021-08-22 00:00:00,0.3185400068759918,0.3185400068759918,0.3679639995098114,1492269,0.34900200366973877,0.31328800320625305
2021-08-23 00:00:00,0.33010900020599365,0.33010900020599365,0.34409299492836,1006600,0.3184320032596588,0.3046810030937195
2021-08-24 00:00:00,0.28672799468040466,0.28672799468040466,0.34432101249694824,1742562,0.3301540017127991,0.28589800000190735
2021-08-25 00:00:00,0.3160719871520996,0.3160719871520996,0.31785398721694946,1204488,0.2867400050163269,0.2846449911594391
2021-08-26 00:00:00,0.27428698539733887,0.27428698539733887,0.3217630088329315,1487638,0.315869003534317,0.2717280089855194
2021-08-27 00:00:00,0.29064100980758667,0.29064100980758667,0.2955150008201599,1554914,0.2736479938030243,0.2714270055294037
2021-08-28 00:00:00,0.27890899777412415,0.27890899777412415,0.29457199573516846,496608,0.2910979986190796,0.2733199894428253
2021-08-29 00:00:00,0.26664701104164124,0.26664701104164124,0.2859039902687073,607503,0.2792159914970398,0.2655780017375946
2021-08-30 00:00:00,0.28022700548171997,0.28022700548171997,0.29091599583625793,1030571,0.26673901081085205,0.24903200566768646
2021-08-31 00:00:00,0.3430219888687134,0.3430219888687134,0.4042229950428009,3493281,0.27963799238204956,0.27556300163269043
2021-09-01 00:00:00,0.38836100697517395,0.38836100697517395,0.39564400911331177,3474411,0.34304898977279663,0.32641398906707764
2021-09-02 00:00:00,0.3970170021057129,0.3970170021057129,0.4279859960079193,2408344,0.38844600319862366,0.3865070044994354
2021-09-03 00:00:00,0.38898101449012756,0.38898101449012756,0.40669700503349304,901636,0.39679399132728577,0.3868579864501953
2021-09-04 00:00:00,0.3647879958152771,0.3647879958152771,0.3887520134449005,800514,0.3887520134449005,0.36114200949668884
2021-09-05 00:00:00,0.350165992975235,0.350165992975235,0.36542001366615295,758840,0.36475101113319397,0.3488810062408447
2021-09-06 00:00:00,0.3514530062675476,0.3514530062675476,0.35782501101493835,1346000,0.3500930070877075,0.3362230062484741
2021-09-07 00:00:00,0.2933889925479889,0.2933889925479889,0.353520005941391,829681,0.3521279990673065,0.2835089862346649
2021-09-08 00:00:00,0.29072099924087524,0.29072099924087524,0.2982479929924011,1038500,0.29387998580932617,0.27347201108932495
2021-09-09 00:00:00,0.3241859972476959,0.3241859972476959,0.3772290050983429,1782222,0.29050499200820923,0.2860270142555237
2021-09-10 00:00:00,0.2918829917907715,0.2918829917907715,0.3363789916038513,1373402,0.32341301441192627,0.2824859917163849
2021-09-11 00:00:00,0.31981098651885986,0.31981098651885986,0.32749199867248535,889605,0.29211199283599854,0.29211199283599854
2021-09-12 00:00:00,0.30678999423980713,0.30678999423980713,0.328110009431839,731977,0.31985101103782654,0.3041290044784546
2021-09-13 00:00:00,0.31833401322364807,0.31833401322364807,0.3252809941768646,1004163,0.3068099915981293,0.2851330041885376
2021-09-14 00:00:00,0.3145810067653656,0.3145810067653656,0.3222149908542633,813514,0.3186819851398468,0.31169599294662476
2021-09-15 00:00:00,0.3527269959449768,0.3527269959449768,0.360942006111145,923675,0.31442898511886597,0.3110310137271881
2021-09-16 00:00:00,0.33431899547576904,0.33431899547576904,0.3590790033340454,749217,0.353208988904953,0.32968899607658386
2021-09-17 00:00:00,0.3174560070037842,0.3174560070037842,0.33668801188468933,502832,0.33320799469947815,0.3136630058288574
2021-09-18 00:00:00,0.31255999207496643,0.31255999207496643,0.3243910074234009,510977,0.31739699840545654,0.3100070059299469
2021-09-19 00:00:00,0.3193869888782501,0.3193869888782501,0.3193869888782501,563837,0.3125619888305664,0.3014169931411743
2021-09-20 00:00:00,0.28566598892211914,0.28566598892211914,0.3201889991760254,854313,0.319242000579834,0.28442999720573425
2021-09-21 00:00:00,0.2696869969367981,0.2696869969367981,0.29938098788261414,659889,0.2855750024318695,0.2695559859275818
2021-09-22 00:00:00,0.2894119918346405,0.2894119918346405,0.2926560044288635,632467,0.26978498697280884,0.26978498697280884
2021-09-23 00:00:00,0.28824201226234436,0.28824201226234436,0.2921769917011261,690790,0.2894439995288849,0.2745000123977661
2021-09-24 00:00:00,0.2745400071144104,0.2745400071144104,0.288659006357193,597050,0.28807899355888367,0.2616100013256073
2021-09-25 00:00:00,0.2639380097389221,0.2639380097389221,0.2765960097312927,531965,0.2741450071334839,0.26317501068115234
2021-09-26 00:00:00,0.27278900146484375,0.27278900146484375,0.28011998534202576,554859,0.26424500346183777,0.2547920048236847
2021-09-27 00:00:00,0.25744301080703735,0.25744301080703735,0.2788189947605133,682289,0.27279698848724365,0.2554379999637604
2021-09-28 00:00:00,0.24060499668121338,0.24060499668121338,0.2601639926433563,486443,0.2572459876537323,0.24014399945735931
2021-09-29 00:00:00,0.24289299547672272,0.24289299547672272,0.25366899371147156,871010,0.24034400284290314,0.22908900678157806
2021-09-30 00:00:00,0.23337200284004211,0.23337200284004211,0.24471400678157806,808714,0.24321599304676056,0.2287980020046234
2021-10-01 00:00:00,0.2509480118751526,0.2509480118751526,0.2648780047893524,729811,0.2335350066423416,0.23060700297355652
2021-10-02 00:00:00,0.2477950006723404,0.2477950006723404,0.2542850077152252,552672,0.2508549988269806,0.2405730038881302
2021-10-03 00:00:00,0.2357649952173233,0.2357649952173233,0.2496740072965622,584582,0.24779599905014038,0.23515300452709198
2021-10-04 00:00:00,0.239656001329422,0.239656001329422,0.2568950057029724,748267,0.23600700497627258,0.2273630052804947
2021-10-05 00:00:00,0.23603500425815582,0.23603500425815582,0.24299800395965576,827396,0.23965799808502197,0.22744299471378326
2021-10-06 00:00:00,0.2328920066356659,0.2328920066356659,0.2532700002193451,739571,0.23584499955177307,0.227509006857872
2021-10-07 00:00:00,0.2229679971933365,0.2229679971933365,0.23592600226402283,548545,0.23291200399398804,0.2224850058555603
2021-10-08 00:00:00,0.22075699269771576,0.22075699269771576,0.22941499948501587,536815,0.2229750007390976,0.21727800369262695
2021-10-09 00:00:00,0.2196269929409027,0.2196269929409027,0.22753800451755524,563118,0.22070200741291046,0.21884800493717194
2021-10-10 00:00:00,0.2200080007314682,0.2200080007314682,0.22619299590587616,638474,0.21962499618530273,0.21141700446605682
2021-10-11 00:00:00,0.2488429993391037,0.2488429993391037,0.2738330066204071,2690817,0.2199299931526184,0.2150139957666397
2021-10-12 00:00:00,0.23322300612926483,0.23322300612926483,0.2573930025100708,1912826,0.24887199699878693,0.2308879941701889
2021-10-13 00:00:00,0.24233600497245789,0.24233600497245789,0.26527100801467896,1433052,0.23333799839019775,0.22825899720191956
2021-10-14 00:00:00,0.23446400463581085,0.23446400463581085,0.24480600655078888,793620,0.24273400008678436,0.23220500349998474
2021-10-15 00:00:00,0.23320800065994263,0.23320800065994263,0.23982499539852142,562119,0.23409700393676758,0.22801299393177032
2021-10-16 00:00:00,0.24627800285816193,0.24627800285816193,0.2648639976978302,1028946,0.23304599523544312,0.23013100028038025
2021-10-17 00:00:00,0.24546800553798676,0.24546800553798676,0.25613799691200256,673189,0.2462339997291565,0.238755002617836
2021-10-18 00:00:00,0.24018800258636475,0.24018800258636475,0.2462249994277954,559832,0.24505600333213806,0.23430800437927246
2021-10-19 00:00:00,0.23949900269508362,0.23949900269508362,0.24911899864673615,648441,0.24020600318908691,0.23255600035190582
2021-10-20 00:00:00,0.2457980066537857,0.2457980066537857,0.24926400184631348,851863,0.23951999843120575,0.2375359982252121
2021-10-21 00:00:00,0.23044300079345703,0.23044300079345703,0.25481700897216797,833565,0.2462649941444397,0.2262589931488037
2021-10-22 00:00:00,0.23494799435138702,0.23494799435138702,0.23695699870586395,692653,0.22888199985027313,0.22588799893856049
2021-10-23 00:00:00,0.24008500576019287,0.24008500576019287,0.24320699274539948,785705,0.2348410040140152,0.2307099997997284
2021-10-24 00:00:00,0.23272399604320526,0.23272399604320526,0.24159899353981018,1142691,0.23843200504779816,0.2313610017299652
2021-10-25 00:00:00,0.24358299374580383,0.24358299374580383,0.25102001428604126,988484,0.2327290028333664,0.23163500428199768
2021-10-26 00:00:00,0.2373349964618683,0.2373349964618683,0.24538399279117584,626890,0.24353699386119843,0.23647700250148773
2021-10-27 00:00:00,0.2174520045518875,0.2174520045518875,0.23763799667358398,739594,0.2373030036687851,0.2174520045518875
2021-10-28 00:00:00,0.22273199260234833,0.22273199260234833,0.23382200300693512,882952,0.21776999533176422,0.21297599375247955
2021-10-29 00:00:00,0.22126400470733643,0.22126400470733643,0.22938600182533264,769867,0.22268100082874298,0.21857400238513947
2021-10-30 00:00:00,0.21886900067329407,0.21886900067329407,0.22889100015163422,936631,0.22142599523067474,0.2106979936361313
2021-10-31 00:00:00,0.22585900127887726,0.22585900127887726,0.240106999874115,1556553,0.21887899935245514,0.21806100010871887
2021-11-01 00:00:00,0.22700700163841248,0.22700700163841248,0.2355629950761795,865029,0.22586700320243835,0.21903300285339355
2021-11-02 00:00:00,0.23323599994182587,0.23323599994182587,0.23798799514770508,833726,0.22692500054836273,0.21980999410152435
2021-11-03 00:00:00,0.3432149887084961,0.3432149887084961,0.42544201016426086,14475009,0.233474999666214,0.23335500061511993
2021-11-04 00:00:00,0.293971985578537,0.293971985578537,0.344105988740921,3942000,0.34324800968170166,0.28997400403022766
2021-11-05 00:00:00,0.3236429989337921,0.3236429989337921,0.3502790033817291,2432030,0.29368600249290466,0.2929709851741791
2021-11-06 00:00:00,0.31477001309394836,0.31477001309394836,0.33834099769592285,1232062,0.3236500024795532,0.30104300379753113
2021-11-07 00:00:00,0.3006500005722046,0.3006500005722046,0.33951398730278015,1050976,0.3148080110549927,0.29679399728775024
2021-11-08 00:00:00,0.30730199813842773,0.30730199813842773,0.3087620139122009,981900,0.30077800154685974,0.2911680042743683
2021-11-09 00:00:00,0.32957398891448975,0.32957398891448975,0.33335399627685547,1329690,0.3072980046272278,0.2951520085334778
2021-11-10 00:00:00,0.35700300335884094,0.35700300335884094,0.4016450047492981,4150267,0.3294239938259125,0.3255879878997803
2021-11-11 00:00:00,0.4199120104312897,0.4199120104312897,0.43148401379585266,3522919,0.3571780025959015,0.3557159900665283
2021-11-12 00:00:00,0.4157159924507141,0.4157159924507141,0.48009398579597473,4573258,0.41013601422309875,0.4024620056152344
2021-11-13 00:00:00,0.44780001044273376,0.44780001044273376,0.45604199171066284,2109403,0.41580700874328613,0.39943599700927734
2021-11-14 00:00:00,0.6587669849395752,0.6587669849395752,0.6797609925270081,11510718,0.44992300868034363,0.4307669997215271
2021-11-15 00:00:00,0.7241330146789551,0.7241330146789551,0.7555350065231323,16770557,0.658141016960144,0.6173909902572632
