timestamp,adjclose,low,volume,close,high,open
2018-09-21 00:00:00,0.1093979999423027,0.10217399895191193,3965,0.1093979999423027,0.11232399940490723,0.1079540029168129
2018-09-22 00:00:00,0.1172029972076416,0.10660400241613388,2754,0.1172029972076416,0.11739899963140488,0.10948300361633301
2018-09-23 00:00:00,0.11508399993181229,0.10805399715900421,4015,0.11508399993181229,0.11746899783611298,0.11726099997758865
2018-09-24 00:00:00,0.12212300300598145,0.1084199994802475,2768,0.12212300300598145,0.13549500703811646,0.11511299759149551
2018-09-25 00:00:00,0.12136200070381165,0.11599399894475937,5205,0.12136200070381165,0.12487900257110596,0.12198600172996521
2018-09-26 00:00:00,0.11968100070953369,0.11926200240850449,3589,0.11968100070953369,0.1250540018081665,0.12116599828004837
2018-09-27 00:00:00,0.1270350068807602,0.1173119992017746,5963,0.1270350068807602,0.12779399752616882,0.11982700228691101
2018-09-28 00:00:00,0.1243709996342659,0.11622399836778641,5206,0.1243709996342659,0.1317870020866394,0.12706300616264343
2018-09-29 00:00:00,0.12252099812030792,0.11673399806022644,1519,0.12252099812030792,0.12429100275039673,0.12429100275039673
2018-09-30 00:00:00,0.1128619983792305,0.11219199746847153,65,0.1128619983792305,0.12371200323104858,0.1224759966135025
2018-10-01 00:00:00,0.1227630004286766,0.11252400279045105,2333,0.1227630004286766,0.12332099676132202,0.11252400279045105
2018-10-02 00:00:00,0.11563999950885773,0.1155330017209053,2897,0.11563999950885773,0.12307000160217285,0.12241599708795547
2018-10-03 00:00:00,0.10606399923563004,0.1047850027680397,3173,0.10606399923563004,0.11600899696350098,0.11569800227880478
2018-10-04 00:00:00,0.10479100048542023,0.10467399656772614,3025,0.10479100048542023,0.10790400207042694,0.10618899762630463
2018-10-05 00:00:00,0.1049799993634224,0.10341399908065796,3652,0.1049799993634224,0.10544899851083755,0.10506399720907211
2018-10-06 00:00:00,0.103923000395298,0.10378900170326233,2891,0.103923000395298,0.10524100065231323,0.10521599650382996
2018-10-07 00:00:00,0.09172700345516205,0.09063100069761276,2729,0.09172700345516205,0.10446599870920181,0.10430900007486343
2018-10-08 00:00:00,0.09270799905061722,0.0915990024805069,2763,0.09270799905061722,0.093470998108387,0.09214899688959122
2018-10-09 00:00:00,0.09279400110244751,0.09141899645328522,2784,0.09279400110244751,0.09315299987792969,0.09303099662065506
2018-10-10 00:00:00,0.10465099662542343,0.09085000306367874,3354,0.10465099662542343,0.10470099747180939,0.09243100136518478
2018-10-11 00:00:00,0.10028000175952911,0.09930600225925446,2514,0.10028000175952911,0.10439900308847427,0.10429800301790237
2018-10-12 00:00:00,0.10354900360107422,0.09996700286865234,2817,0.10354900360107422,0.10437899827957153,0.10015100240707397
2018-10-13 00:00:00,0.10659199953079224,0.0998309999704361,2505,0.10659199953079224,0.10719399899244308,0.10355199873447418
2018-10-14 00:00:00,0.11024799942970276,0.10001499950885773,2369,0.11024799942970276,0.11899600178003311,0.1066180020570755
2018-10-15 00:00:00,0.10559800267219543,0.10459700226783752,2043,0.10559800267219543,0.12466300278902054,0.11037100106477737
2018-10-16 00:00:00,0.0985260009765625,0.09623999893665314,2246,0.0985260009765625,0.107014000415802,0.10550100356340408
2018-10-17 00:00:00,0.09778500348329544,0.09419400244951248,2269,0.09778500348329544,0.0991009995341301,0.09886600077152252
2018-10-18 00:00:00,0.09709800034761429,0.09426499903202057,2194,0.09709800034761429,0.09852799773216248,0.0981689989566803
2018-10-19 00:00:00,0.09639199823141098,0.0933229997754097,2445,0.09639199823141098,0.0973069965839386,0.09708300232887268
2018-10-20 00:00:00,0.09808900207281113,0.09046299755573273,2743,0.09808900207281113,0.09823600202798843,0.09639900177717209
2018-10-21 00:00:00,0.10449200123548508,0.09748400002717972,465,0.10449200123548508,0.10458099842071533,0.0980750024318695
2018-10-22 00:00:00,0.11657799780368805,0.10274600237607956,2256,0.11657799780368805,0.11746300011873245,0.10381399840116501
2018-10-23 00:00:00,0.12016700208187103,0.1031079962849617,2527,0.12016700208187103,0.12050999701023102,0.11656700074672699
2018-10-24 00:00:00,0.11948800086975098,0.11183600127696991,2552,0.11948800086975098,0.12122300267219543,0.11962299793958664
2018-10-25 00:00:00,0.11950399726629257,0.11006399989128113,2049,0.11950399726629257,0.12018799781799316,0.11954300105571747
2018-10-26 00:00:00,0.11952900141477585,0.11910399794578552,0,0.11952900141477585,0.11995500326156616,0.11926300078630447
2018-10-27 00:00:00,0.11947900056838989,0.11865299940109253,1434,0.11947900056838989,0.12027200311422348,0.11952900141477585
2018-10-28 00:00:00,0.11786799877882004,0.10949099808931351,2012,0.11786799877882004,0.12027300149202347,0.11950899660587311
2018-10-29 00:00:00,0.1086530014872551,0.10794399678707123,1762,0.1086530014872551,0.1212019994854927,0.11783000081777573
2018-10-30 00:00:00,0.109825000166893,0.10829900205135345,2054,0.109825000166893,0.11829499900341034,0.1086679995059967
2018-10-31 00:00:00,0.10933700203895569,0.10742100328207016,2233,0.10933700203895569,0.11289799958467484,0.11016800254583359
2018-11-01 00:00:00,0.1097320020198822,0.10921300202608109,2122,0.1097320020198822,0.11055000126361847,0.10933700203895569
2018-11-02 00:00:00,0.048179998993873596,0.04328500106930733,1728,0.048179998993873596,0.11924000084400177,0.1097320020198822
2018-11-03 00:00:00,0.11552099883556366,0.025568999350070953,1146,0.11552099883556366,0.11552099883556366,0.04817400127649307
2018-11-04 00:00:00,0.11853399872779846,0.01910500042140484,682,0.11853399872779846,0.11855799704790115,0.11552800238132477
2018-11-05 00:00:00,0.11734800040721893,0.10708799958229065,869,0.11734800040721893,0.11929400265216827,0.11853399872779846
2018-11-06 00:00:00,0.12048099935054779,0.11272100359201431,1337,0.12048099935054779,0.12048099935054779,0.1179250031709671
2018-11-07 00:00:00,0.12313500046730042,0.11169199645519257,1069,0.12313500046730042,0.12359499931335449,0.12052500247955322
2018-11-08 00:00:00,0.12118999660015106,0.12104500085115433,970,0.12118999660015106,0.12333700060844421,0.12304999679327011
2018-11-09 00:00:00,0.12027700245380402,0.11609199643135071,1002,0.12027700245380402,0.12176000326871872,0.12119700014591217
2018-11-10 00:00:00,0.1207680031657219,0.11874499917030334,717,0.1207680031657219,0.12120100110769272,0.12024199962615967
2018-11-11 00:00:00,0.11974699795246124,0.11927299946546555,1144,0.11974699795246124,0.12118399888277054,0.12068100273609161
2018-11-12 00:00:00,0.11974699795246124,0.11974699795246124,0,0.11974699795246124,0.11974699795246124,0.11974699795246124
2018-11-13 00:00:00,0.1191129982471466,0.06386300176382065,599,0.1191129982471466,0.11974699795246124,0.11974699795246124
2018-11-14 00:00:00,0.1066489964723587,0.10289700329303741,705,0.1066489964723587,0.11925800144672394,0.11876200139522552
2018-11-15 00:00:00,0.12154500186443329,0.1013609990477562,724,0.12154500186443329,0.12154500186443329,0.10719399899244308
2018-11-16 00:00:00,0.11088400334119797,0.1005920022726059,772,0.11088400334119797,0.12176500260829926,0.12150900065898895
2018-11-17 00:00:00,0.11079300194978714,0.10126300156116486,705,0.11079300194978714,0.1112620010972023,0.1112620010972023
2018-11-18 00:00:00,0.10336899757385254,0.012230999767780304,536,0.10336899757385254,0.11209999769926071,0.1111849993467331
2018-11-19 00:00:00,0.08713600039482117,0.08622100204229355,523,0.08713600039482117,0.10338699817657471,0.10338699817657471
2018-11-20 00:00:00,0.07765799760818481,0.07271300256252289,500,0.07765799760818481,0.08817099779844284,0.08691299706697464
2018-11-21 00:00:00,0.08060000091791153,0.07134400308132172,541,0.08060000091791153,0.08186700195074081,0.07771400362253189
2018-11-22 00:00:00,0.07408499717712402,0.07302200049161911,496,0.07408499717712402,0.08099299669265747,0.08033700287342072
2018-11-23 00:00:00,0.07153599709272385,0.0691090002655983,569,0.07153599709272385,0.07444000244140625,0.07371299713850021
2018-11-24 00:00:00,0.06374800205230713,0.061886001378297806,457,0.06374800205230713,0.07279899716377258,0.07144500315189362
2018-11-25 00:00:00,0.06605000048875809,0.058747999370098114,584,0.06605000048875809,0.06815899908542633,0.0637739971280098
2018-11-26 00:00:00,0.06215900182723999,0.05963699892163277,497,0.06215900182723999,0.06787200272083282,0.0661889985203743
2018-11-27 00:00:00,0.07054600119590759,0.056108999997377396,622,0.07054600119590759,0.07122699916362762,0.06212100014090538
2018-11-28 00:00:00,0.07851400226354599,0.06800000369548798,620,0.07851400226354599,0.08129800111055374,0.07061299681663513
2018-11-29 00:00:00,0.07859499752521515,0.06683900207281113,652,0.07859499752521515,0.08105099946260452,0.07883799821138382
2018-11-30 00:00:00,0.07410699874162674,0.07235900312662125,593,0.07410699874162674,0.07946699857711792,0.07878000289201736
2018-12-01 00:00:00,0.0774729996919632,0.07307299971580505,581,0.0774729996919632,0.07972899824380875,0.07431700080633163
2018-12-02 00:00:00,0.07645700126886368,0.07577600330114365,551,0.07645700126886368,0.07966399937868118,0.07741100341081619
2018-12-03 00:00:00,0.07125499844551086,0.06829900294542313,542,0.07125499844551086,0.07689200341701508,0.07689200341701508
2018-12-04 00:00:00,0.0730229988694191,0.03173699975013733,555,0.0730229988694191,0.07509300112724304,0.07120200246572495
2018-12-05 00:00:00,0.06925100088119507,0.06635399907827377,1025,0.06925100088119507,0.07329300045967102,0.07304000109434128
2018-12-06 00:00:00,0.06495299935340881,0.06495299935340881,468,0.06495299935340881,0.07163400202989578,0.06922200322151184
2018-12-07 00:00:00,0.09056500345468521,0.06221900135278702,901,0.09056500345468521,0.0931050032377243,0.06484100222587585
2018-12-08 00:00:00,0.09162800014019012,0.08615200221538544,770,0.09162800014019012,0.09446600079536438,0.09042099863290787
2018-12-09 00:00:00,0.0944719985127449,0.09082300215959549,709,0.0944719985127449,0.09836599975824356,0.09132900089025497
2018-12-10 00:00:00,0.09106999635696411,0.07592199742794037,674,0.09106999635696411,0.09556300193071365,0.094309002161026
2018-12-11 00:00:00,0.08806099742650986,0.080205999314785,669,0.08806099742650986,0.09215299785137177,0.09097599983215332
2018-12-12 00:00:00,0.08469600230455399,0.06463100016117096,635,0.08469600230455399,0.08869200199842453,0.08797399699687958
2018-12-13 00:00:00,0.07781600207090378,0.0770379975438118,576,0.07781600207090378,0.08480700105428696,0.08474499732255936
2018-12-14 00:00:00,0.07586299628019333,0.07491700351238251,597,0.07586299628019333,0.07845000177621841,0.07798299938440323
2018-12-15 00:00:00,0.07177600264549255,0.06542100012302399,542,0.07177600264549255,0.07680699974298477,0.0758960023522377
2018-12-16 00:00:00,0.07246699929237366,0.06818799674510956,601,0.07246699929237366,0.0744590014219284,0.07176999747753143
2018-12-17 00:00:00,0.0808589980006218,0.06879200041294098,574,0.0808589980006218,0.0823109969496727,0.07257399708032608
2018-12-18 00:00:00,0.08089499920606613,0.0707240030169487,573,0.08089499920606613,0.08183100074529648,0.08083199709653854
2018-12-19 00:00:00,0.08105900138616562,0.08055300265550613,571,0.08105900138616562,0.08679699897766113,0.08128400146961212
2018-12-20 00:00:00,0.08715800195932388,0.07158900052309036,703,0.08715800195932388,0.08798699826002121,0.08091600239276886
2018-12-21 00:00:00,0.10269699990749359,0.0853469967842102,942,0.10269699990749359,0.11071400344371796,0.08687400072813034
2018-12-22 00:00:00,0.10976900160312653,0.10106799751520157,822,0.10976900160312653,0.10976900160312653,0.102572001516819
2018-12-23 00:00:00,0.12308800220489502,0.1098409965634346,876,0.12308800220489502,0.12530100345611572,0.1098409965634346
2018-12-24 00:00:00,0.12945500016212463,0.12307500094175339,880,0.12945500016212463,0.14619900286197662,0.12307500094175339
2018-12-25 00:00:00,0.12084600329399109,0.11413600295782089,858,0.12084600329399109,0.13028399646282196,0.13028399646282196
2018-12-26 00:00:00,0.12288600206375122,0.11776600033044815,848,0.12288600206375122,0.12750999629497528,0.12090999633073807
2018-12-27 00:00:00,0.10865599662065506,0.10778900235891342,598,0.10865599662065506,0.12370999902486801,0.12307699769735336
2018-12-28 00:00:00,0.13469800353050232,0.10768400132656097,889,0.13469800353050232,0.13469800353050232,0.10885400325059891
2018-12-29 00:00:00,0.13334600627422333,0.1303430050611496,995,0.13334600627422333,0.14130599796772003,0.13530999422073364
2018-12-30 00:00:00,0.1354459971189499,0.11654199659824371,923,0.1354459971189499,0.13623100519180298,0.13286900520324707
2018-12-31 00:00:00,0.12929099798202515,0.12854300439357758,939,0.12929099798202515,0.13573099672794342,0.13566100597381592
2019-01-01 00:00:00,0.13592299818992615,0.12720799446105957,951,0.13592299818992615,0.1364160031080246,0.12930600345134735
2019-01-02 00:00:00,0.14794699847698212,0.05495100095868111,140,0.14794699847698212,0.14869800209999084,0.13658000528812408
2019-01-03 00:00:00,0.13335199654102325,0.1298069953918457,630,0.13335199654102325,0.14824199676513672,0.1480720043182373
2019-01-04 00:00:00,0.1485079973936081,0.13255900144577026,1166,0.1485079973936081,0.14894500374794006,0.13346199691295624
2019-01-05 00:00:00,0.14614300429821014,0.14591899514198303,583,0.14614300429821014,0.14976100623607635,0.14811700582504272
2019-01-06 00:00:00,0.1553650051355362,0.14562299847602844,624,0.1553650051355362,0.15610699355602264,0.14614200592041016
2019-01-07 00:00:00,0.15482699871063232,0.15448500216007233,616,0.15482699871063232,0.15594400465488434,0.15540200471878052
2019-01-08 00:00:00,0.15503700077533722,0.15228299796581268,616,0.15503700077533722,0.1587969958782196,0.1550610065460205
2019-01-09 00:00:00,0.155240997672081,0.154107004404068,615,0.155240997672081,0.15663500130176544,0.1553180068731308
2019-01-10 00:00:00,0.1410990059375763,0.14016099274158478,561,0.1410990059375763,0.15641100704669952,0.15535899996757507
2019-01-11 00:00:00,0.13633699715137482,0.1336430013179779,1292,0.13633699715137482,0.14223499596118927,0.14106999337673187
2019-01-12 00:00:00,0.1350249946117401,0.13362999260425568,823,0.1350249946117401,0.13671599328517914,0.13620500266551971
2019-01-13 00:00:00,0.1301559954881668,0.12968899309635162,529,0.1301559954881668,0.13566100597381592,0.1349020004272461
2019-01-14 00:00:00,0.13467299938201904,0.12997999787330627,589,0.13467299938201904,0.1376509964466095,0.1302189975976944
2019-01-15 00:00:00,0.13458000123500824,0.1340620070695877,588,0.13458000123500824,0.1375340074300766,0.1346379965543747
2019-01-16 00:00:00,0.135003000497818,0.13353300094604492,658,0.135003000497818,0.13633500039577484,0.1344279944896698
2019-01-17 00:00:00,0.13471099734306335,0.13241200149059296,1228,0.13471099734306335,0.13570499420166016,0.1350100040435791
2019-01-18 00:00:00,0.13251599669456482,0.13171899318695068,787,0.13251599669456482,0.13616999983787537,0.13466699421405792
2019-01-19 00:00:00,0.13529899716377258,0.13231199979782104,6944,0.13529899716377258,0.13659599423408508,0.1325410008430481
2019-01-20 00:00:00,0.12978200614452362,0.12769299745559692,10333,0.12978200614452362,0.13600000739097595,0.13516800105571747
2019-01-21 00:00:00,0.12884700298309326,0.12612999975681305,8719,0.12884700298309326,0.13021300733089447,0.12992100417613983
2019-01-22 00:00:00,0.13002799451351166,0.1262959986925125,10192,0.13002799451351166,0.13071799278259277,0.12892700731754303
2019-01-23 00:00:00,0.1287440061569214,0.1263989955186844,13618,0.1287440061569214,0.1305519938468933,0.13003100454807281
2019-01-24 00:00:00,0.12894199788570404,0.12536700069904327,25412,0.12894199788570404,0.1294970065355301,0.12872600555419922
