timestamp,adjclose,open,high,volume,low,close
2020-07-08 00:00:00,0.07547199726104736,0.06900099664926529,0.07824099808931351,662142,0.06881500035524368,0.07547199726104736
2020-07-09 00:00:00,0.07431899756193161,0.07551100105047226,0.08031699806451797,427909,0.07343199849128723,0.07431899756193161
2020-07-10 00:00:00,0.07006900012493134,0.07428400218486786,0.08141600340604782,324085,0.06560499966144562,0.07006900012493134
2020-07-11 00:00:00,0.06731899827718735,0.07006900012493134,0.07535500079393387,280372,0.06607499718666077,0.06731899827718735
2020-07-12 00:00:00,0.05882899835705757,0.0673379972577095,0.06808800250291824,302783,0.04884200170636177,0.05882899835705757
2020-07-13 00:00:00,0.05424199998378754,0.05882899835705757,0.06237800046801567,385024,0.053759001195430756,0.05424199998378754
2020-07-14 00:00:00,0.057642001658678055,0.05309699848294258,0.06076199933886528,201458,0.05280999839305878,0.057642001658678055
2020-07-15 00:00:00,0.057985998690128326,0.05752800032496452,0.059397999197244644,155488,0.05616400018334389,0.057985998690128326
2020-07-16 00:00:00,0.058058999478816986,0.05798700079321861,0.05882500112056732,160363,0.05621799826622009,0.058058999478816986
2020-07-17 00:00:00,0.06723099946975708,0.058051999658346176,0.08313000202178955,395042,0.05658600106835365,0.06723099946975708
2020-07-18 00:00:00,0.07630500197410583,0.06724199652671814,0.08101899921894073,356854,0.06696400046348572,0.07630500197410583
2020-07-19 00:00:00,0.08227600157260895,0.07630400359630585,0.08235900104045868,356349,0.07182200253009796,0.08227600157260895
2020-07-20 00:00:00,0.09771399945020676,0.08225800096988678,0.1010579988360405,505570,0.08225800096988678,0.09771399945020676
2020-07-21 00:00:00,0.16157999634742737,0.09768400341272354,0.22095899283885956,1102456,0.09395500272512436,0.16157999634742737
2020-07-22 00:00:00,0.23457099497318268,0.16157600283622742,0.29539400339126587,1278786,0.1379760056734085,0.23457099497318268
2020-07-23 00:00:00,0.33962899446487427,0.23457099497318268,0.3909499943256378,1132840,0.18253999948501587,0.33962899446487427
2020-07-24 00:00:00,0.31133800745010376,0.33962899446487427,0.3461970090866089,741740,0.20367300510406494,0.31133800745010376
2020-07-25 00:00:00,0.3494809865951538,0.3114120066165924,0.3878070116043091,677466,0.29496198892593384,0.3494809865951538
2020-07-26 00:00:00,0.2960349917411804,0.349234014749527,0.36538800597190857,725343,0.2571539878845215,0.2960349917411804
2020-07-27 00:00:00,0.3178200125694275,0.2960349917411804,0.39665600657463074,752591,0.29355499148368835,0.3178200125694275
2020-07-28 00:00:00,0.4056900143623352,0.3176119923591614,0.41127800941467285,732837,0.3158099949359894,0.4056900143623352
2020-07-29 00:00:00,0.44136399030685425,0.40569600462913513,0.6392760276794434,1941594,0.3676930069923401,0.44136399030685425
2020-07-30 00:00:00,0.5042139887809753,0.4414840042591095,0.5352699756622314,2269708,0.4159570038318634,0.5042139887809753
2020-07-31 00:00:00,0.4019480049610138,0.5042139887809753,0.5048750042915344,2146849,0.394118994474411,0.4019480049610138
2020-08-01 00:00:00,0.3437710106372833,0.4015370011329651,0.43221500515937805,1737762,0.3186039924621582,0.3437710106372833
2020-08-02 00:00:00,0.30728399753570557,0.34561699628829956,0.35067200660705566,1005781,0.30616500973701477,0.30728399753570557
2020-08-03 00:00:00,0.29416799545288086,0.30733099579811096,0.32050201296806335,1365475,0.26248300075531006,0.29416799545288086
2020-08-04 00:00:00,0.36478400230407715,0.2941890060901642,0.3782010078430176,1180419,0.292136013507843,0.36478400230407715
2020-08-05 00:00:00,0.317905992269516,0.36486899852752686,0.3820759952068329,938425,0.29930999875068665,0.317905992269516
2020-08-06 00:00:00,0.3504210114479065,0.317905992269516,0.3544420003890991,906277,0.30847999453544617,0.3504210114479065
2020-08-07 00:00:00,0.31571200489997864,0.350475013256073,0.3608820140361786,848930,0.31384700536727905,0.31571200489997864
2020-08-08 00:00:00,0.41837000846862793,0.3162829875946045,0.4413590133190155,1196571,0.3162829875946045,0.41837000846862793
2020-08-09 00:00:00,0.41774699091911316,0.41903799772262573,0.4429360032081604,1049960,0.3741700053215027,0.41774699091911316
2020-08-10 00:00:00,0.4695189893245697,0.41774699091911316,0.49338498711586,1321833,0.3887009918689728,0.4695189893245697
2020-08-11 00:00:00,0.42819398641586304,0.4694199860095978,0.5140699744224548,1283082,0.4102180004119873,0.42819398641586304
2020-08-12 00:00:00,0.383419007062912,0.4279550015926361,0.4294230043888092,982684,0.3682520091533661,0.383419007062912
2020-08-13 00:00:00,0.37856000661849976,0.38370999693870544,0.3856939971446991,906250,0.336124986410141,0.37856000661849976
2020-08-14 00:00:00,0.4143010079860687,0.3785269856452942,0.43376898765563965,522349,0.36954399943351746,0.4143010079860687
2020-08-15 00:00:00,0.3498310148715973,0.4144980013370514,0.4171279966831207,663448,0.34153100848197937,0.3498310148715973
2020-08-16 00:00:00,0.36274099349975586,0.3501890003681183,0.36733898520469666,458766,0.3414500057697296,0.36274099349975586
2020-08-17 00:00:00,0.3163749873638153,0.36274099349975586,0.36694398522377014,681390,0.3163749873638153,0.3163749873638153
2020-08-18 00:00:00,0.33049100637435913,0.31650200486183167,0.349931001663208,1076361,0.28246399760246277,0.33049100637435913
2020-08-19 00:00:00,0.3060770034790039,0.330161988735199,0.3445360064506531,918289,0.2777029871940613,0.3060770034790039
2020-08-20 00:00:00,0.33445098996162415,0.3060770034790039,0.35845398902893066,925734,0.29890599846839905,0.33445098996162415
2020-08-21 00:00:00,0.30193400382995605,0.334414005279541,0.34001800417900085,700593,0.3004170060157776,0.30193400382995605
2020-08-22 00:00:00,0.29217401146888733,0.3017190098762512,0.3043540120124817,555345,0.2846899926662445,0.29217401146888733
2020-08-23 00:00:00,0.2939949929714203,0.29224899411201477,0.2956329882144928,393937,0.2840290069580078,0.2939949929714203
