timestamp,adjclose,low,close,volume,high,open
2020-09-02 00:00:00,1.2659000158309937,1.164193034172058,1.2659000158309937,1506583,1.4958469867706299,1.2486480474472046
2020-09-03 00:00:00,1.1215020418167114,1.117313027381897,1.1215020418167114,1318408,1.6715660095214844,1.3192620277404785
2020-09-04 00:00:00,1.1769570112228394,0.9317629933357239,1.1769570112228394,985960,1.331725001335144,1.1200250387191772
2020-09-05 00:00:00,0.8528370261192322,0.6289349794387817,0.8528370261192322,814035,1.178467035293579,1.177111029624939
2020-09-06 00:00:00,1.0075370073318481,0.8517659902572632,1.0075370073318481,749373,1.1608439683914185,0.85275799036026
2020-09-07 00:00:00,1.0481150150299072,1.0023659467697144,1.0481150150299072,848173,1.0736650228500366,1.0074659585952759
2020-09-08 00:00:00,1.0374799966812134,1.0270979404449463,1.0374799966812134,1149174,1.2014379501342773,1.0480190515518188
2020-09-09 00:00:00,1.0734020471572876,1.0354770421981812,1.0734020471572876,380033,1.116428017616272,1.037619948387146
2020-09-10 00:00:00,1.0175349712371826,1.0068659782409668,1.0175349712371826,880710,1.0963029861450195,1.0734020471572876
2020-09-11 00:00:00,1.0448180437088013,0.9143210053443909,1.0448180437088013,779872,1.046354055404663,1.0169960260391235
2020-09-12 00:00:00,1.0251049995422363,1.0192710161209106,1.0251049995422363,805177,1.1085809469223022,1.0451860427856445
2020-09-13 00:00:00,1.0187920331954956,1.0041910409927368,1.0187920331954956,1143227,1.1564610004425049,1.0251049995422363
2020-09-14 00:00:00,1.0318299531936646,1.0055480003356934,1.0318299531936646,1325441,1.0817869901657104,1.0186090469360352
2020-09-15 00:00:00,0.9231359958648682,0.7449640035629272,0.9231359958648682,979616,1.03860604763031,1.0318299531936646
2020-09-16 00:00:00,0.8296530246734619,0.6817110180854797,0.8296530246734619,1026431,0.977620005607605,0.9235649704933167
2020-09-17 00:00:00,0.9077540040016174,0.8294469714164734,0.9077540040016174,898826,1.0568499565124512,0.8295900225639343
2020-09-18 00:00:00,0.8725200295448303,0.7949709892272949,0.8725200295448303,759872,0.9681270122528076,0.9077540040016174
2020-09-19 00:00:00,1.041599988937378,0.87226802110672,1.041599988937378,815389,1.0903990268707275,0.8726570010185242
2020-09-20 00:00:00,1.0762029886245728,1.0292320251464844,1.0762029886245728,780499,1.111875057220459,1.0340240001678467
2020-09-21 00:00:00,0.9435619711875916,0.9023690223693848,0.9435619711875916,1649909,1.077178955078125,1.0762029886245728
2020-09-22 00:00:00,0.985817015171051,0.9366310238838196,0.985817015171051,544645,0.985817015171051,0.9446370005607605
2020-09-23 00:00:00,0.9002199769020081,0.8996919989585876,0.9002199769020081,1025991,1.0004409551620483,0.9849119782447815
2020-09-24 00:00:00,0.973721981048584,0.8997489809989929,0.973721981048584,1222921,0.988756000995636,0.9002199769020081
2020-09-25 00:00:00,0.9730610251426697,0.9184560179710388,0.9730610251426697,55491,0.9979469776153564,0.9924010038375854
2020-09-26 00:00:00,0.9618650078773499,0.9586610198020935,0.9618650078773499,2647,0.9914209842681885,0.9730610251426697
2020-09-27 00:00:00,0.9614099860191345,0.8011199831962585,0.9614099860191345,428730,0.9905120134353638,0.9618650078773499
2020-09-28 00:00:00,0.9382280111312866,0.9381719827651978,0.9382280111312866,1438289,0.9648309946060181,0.962103009223938
2020-09-29 00:00:00,0.9397670030593872,0.9358890056610107,0.9397670030593872,852884,1.021224021911621,0.9382280111312866
2020-09-30 00:00:00,0.9284380078315735,0.8945299983024597,0.9284380078315735,2915506,0.9400110244750977,0.9398549795150757
2020-10-01 00:00:00,0.8869749903678894,0.8790479898452759,0.8869749903678894,2530812,0.957781970500946,0.928525984287262
2020-10-02 00:00:00,0.8165130019187927,0.8106719851493835,0.8165130019187927,1713529,0.9099500179290771,0.8855090141296387
2020-10-03 00:00:00,0.8673009872436523,0.8177139759063721,0.8673009872436523,1218939,0.8854979872703552,0.818697988986969
2020-10-04 00:00:00,0.8377770185470581,0.8292009830474854,0.8377770185470581,1750205,0.8744789958000183,0.8611760139465332
2020-10-05 00:00:00,0.7483929991722107,0.7479860186576843,0.7483929991722107,2322171,0.8464469909667969,0.8378310203552246
2020-10-06 00:00:00,0.6670439839363098,0.6670420169830322,0.6670439839363098,2094736,0.7521430253982544,0.748291015625
2020-10-07 00:00:00,0.6213709712028503,0.6110699772834778,0.6213709712028503,2020492,0.6756680011749268,0.6670439839363098
2020-10-08 00:00:00,0.5958759784698486,0.5863839983940125,0.5958759784698486,2471955,0.6211860179901123,0.6179400086402893
2020-10-09 00:00:00,0.6416339874267578,0.5925890207290649,0.6416339874267578,2105020,0.753449022769928,0.5933079719543457
2020-10-10 00:00:00,0.6433969736099243,0.6387779712677002,0.6433969736099243,2172151,0.6656270027160645,0.6415590047836304
2020-10-11 00:00:00,0.640854001045227,0.6313539743423462,0.640854001045227,1542684,0.6518830060958862,0.6413120031356812
2020-10-12 00:00:00,0.6143900156021118,0.5937420129776001,0.6143900156021118,2647126,0.6501269936561584,0.6438680291175842
2020-10-13 00:00:00,0.6097339987754822,0.5959500074386597,0.6097339987754822,2567627,0.6230890154838562,0.6125389933586121
2020-10-14 00:00:00,0.7377259731292725,0.6081609725952148,0.7377259731292725,3189852,0.7804840207099915,0.6097350120544434
2020-10-15 00:00:00,0.6785789728164673,0.6778690218925476,0.6785789728164673,3634087,0.7812290191650391,0.7422469854354858
2020-10-16 00:00:00,0.6535230278968811,0.6532530188560486,0.6535230278968811,2595103,0.7012400031089783,0.6798779964447021
2020-10-17 00:00:00,0.6032779812812805,0.6029549837112427,0.6032779812812805,1504135,0.6603429913520813,0.6536239981651306
2020-10-18 00:00:00,0.6171360015869141,0.6028289794921875,0.6171360015869141,2256946,0.6271520256996155,0.6032879948616028
2020-10-19 00:00:00,0.5975589752197266,0.5964490175247192,0.5975589752197266,3857768,0.6171360015869141,0.6171360015869141
2020-10-20 00:00:00,0.5490009784698486,0.5425320267677307,0.5490009784698486,2940417,0.6020410060882568,0.5974850058555603
2020-10-21 00:00:00,0.555849015712738,0.5370849967002869,0.555849015712738,3043471,0.5591359734535217,0.5479660034179688
2020-10-22 00:00:00,0.5311040282249451,0.5138189792633057,0.5311040282249451,1976033,0.5569649934768677,0.5558069944381714
2020-10-23 00:00:00,0.5182880163192749,0.5110719799995422,0.5182880163192749,1636794,0.534525990486145,0.5312029719352722
2020-10-24 00:00:00,0.517865002155304,0.5058770179748535,0.517865002155304,1435868,0.5210130214691162,0.5182859897613525
2020-10-25 00:00:00,0.5067610144615173,0.5044869780540466,0.5067610144615173,1809463,0.5219060182571411,0.5178459882736206
2020-10-26 00:00:00,0.5410209894180298,0.5049149990081787,0.5410209894180298,2973907,0.5514519810676575,0.5067800283432007
2020-10-27 00:00:00,0.5145050287246704,0.5142589807510376,0.5145050287246704,3245120,0.5421329736709595,0.5410460233688354
2020-10-28 00:00:00,0.43028199672698975,0.38314300775527954,0.43028199672698975,2567578,0.5179579854011536,0.5145620107650757
2020-10-29 00:00:00,0.4102979898452759,0.40803098678588867,0.4102979898452759,2026932,0.43116700649261475,0.4302709996700287
2020-10-30 00:00:00,0.3902150094509125,0.3851209878921509,0.3902150094509125,1305420,0.4142509996891022,0.4102669954299927
2020-10-31 00:00:00,0.3835360109806061,0.3811059892177582,0.3835360109806061,2144688,0.39991798996925354,0.3902220129966736
2020-11-01 00:00:00,0.41019201278686523,0.38270100951194763,0.41019201278686523,2207946,0.41901901364326477,0.3835340142250061
2020-11-02 00:00:00,0.3691839873790741,0.36487099528312683,0.3691839873790741,2820405,0.41931599378585815,0.4102430045604706
2020-11-03 00:00:00,0.3633350133895874,0.35986199975013733,0.3633350133895874,2340025,0.3708670139312744,0.36916598677635193
2020-11-04 00:00:00,0.3647820055484772,0.3487339913845062,0.3647820055484772,2162928,0.3702090084552765,0.3634380102157593
2020-11-05 00:00:00,0.35118499398231506,0.34689900279045105,0.35118499398231506,1660151,0.38405001163482666,0.36479100584983826
2020-11-06 00:00:00,0.36229899525642395,0.3486590087413788,0.36229899525642395,955233,0.3664900064468384,0.3512119948863983
2020-11-07 00:00:00,0.3652600049972534,0.3614020049571991,0.3652600049972534,848630,0.3810490071773529,0.3623400032520294
2020-11-08 00:00:00,0.3809269964694977,0.36457398533821106,0.3809269964694977,842017,0.3881640136241913,0.3652009963989258
2020-11-09 00:00:00,0.3533779978752136,0.35290199518203735,0.3533779978752136,1023457,0.38368499279022217,0.38091298937797546
2020-11-10 00:00:00,0.3077149987220764,0.18111300468444824,0.3077149987220764,834418,0.36621201038360596,0.3533630073070526
2020-11-11 00:00:00,0.4190790057182312,0.3055979907512665,0.4190790057182312,775899,0.4227379858493805,0.30769801139831543
2020-11-12 00:00:00,0.3679249882698059,0.3592430055141449,0.3679249882698059,1462797,0.42049700021743774,0.4191179871559143
2020-11-13 00:00:00,0.37480801343917847,0.3584910035133362,0.37480801343917847,632191,0.3776809871196747,0.36791500449180603
2020-11-14 00:00:00,0.3683750033378601,0.3289720118045807,0.3683750033378601,566801,0.3754410147666931,0.3748190104961395
2020-11-15 00:00:00,0.37480300664901733,0.3649410009384155,0.37480300664901733,569204,0.3782370090484619,0.368366003036499
2020-11-16 00:00:00,0.39959898591041565,0.3723669946193695,0.39959898591041565,1385323,0.4018329977989197,0.37478598952293396
2020-11-17 00:00:00,0.41921699047088623,0.39861801266670227,0.41921699047088623,1596722,0.42381298542022705,0.4003539979457855
2020-11-18 00:00:00,0.38704100251197815,0.3028720021247864,0.38704100251197815,1310966,0.453794002532959,0.4191890060901642
2020-11-19 00:00:00,0.40319299697875977,0.3796760141849518,0.40319299697875977,555882,0.4195080101490021,0.387035995721817
2020-11-20 00:00:00,0.41551700234413147,0.4020000100135803,0.41551700234413147,829265,0.4228059947490692,0.4032000005245209
2020-11-21 00:00:00,0.4187920093536377,0.41364601254463196,0.4187920093536377,805195,0.42078399658203125,0.4155009984970093
2020-11-22 00:00:00,0.4458799958229065,0.414122998714447,0.4458799958229065,919280,0.5173119902610779,0.4187929928302765
2020-11-23 00:00:00,0.39581099152565,0.32430699467658997,0.39581099152565,906529,0.45120400190353394,0.4458729922771454
2020-11-24 00:00:00,0.39674100279808044,0.3628529906272888,0.39674100279808044,1218357,0.45312100648880005,0.395797997713089
2020-11-25 00:00:00,0.37384501099586487,0.3624430000782013,0.37384501099586487,829356,0.4033060073852539,0.3968369960784912
2020-11-26 00:00:00,0.3913080096244812,0.301705002784729,0.3913080096244812,1532334,0.4777750074863434,0.3738330006599426
2020-11-27 00:00:00,0.4430609941482544,0.3547939956188202,0.4430609941482544,490255,0.47487199306488037,0.3914470076560974
2020-11-28 00:00:00,0.4256649911403656,0.42341798543930054,0.4256649911403656,629349,0.4448989927768707,0.44306299090385437
2020-11-29 00:00:00,0.427621990442276,0.42257100343704224,0.427621990442276,835481,0.42861101031303406,0.42566800117492676
2020-11-30 00:00:00,0.3534480035305023,0.3241569995880127,0.3534480035305023,1620449,0.43142300844192505,0.4276160001754761
2020-12-01 00:00:00,0.4151569902896881,0.3179199993610382,0.4151569902896881,1133491,0.43861499428749084,0.35343998670578003
2020-12-02 00:00:00,0.38310399651527405,0.3764269948005676,0.38310399651527405,531920,0.4163390100002289,0.41516199707984924
2020-12-03 00:00:00,0.385233998298645,0.37653499841690063,0.385233998298645,713846,0.3886129856109619,0.38310399651527405
2020-12-04 00:00:00,0.4011789858341217,0.384456992149353,0.4011789858341217,716170,0.4043850004673004,0.38522499799728394
2020-12-05 00:00:00,0.35409098863601685,0.35301700234413147,0.35409098863601685,632704,0.405799001455307,0.4011630117893219
2020-12-06 00:00:00,0.41251900792121887,0.3536289930343628,0.41251900792121887,853444,0.42184099555015564,0.354092001914978
2020-12-07 00:00:00,0.40539899468421936,0.4024609923362732,0.40539899468421936,1368017,0.41502100229263306,0.4124259948730469
2020-12-08 00:00:00,0.3736329972743988,0.37230101227760315,0.3736329972743988,1678495,0.40857601165771484,0.40544599294662476
2020-12-09 00:00:00,0.4131369888782501,0.3549630045890808,0.4131369888782501,1582936,0.42142701148986816,0.373522013425827
2020-12-10 00:00:00,0.39704298973083496,0.3713130056858063,0.39704298973083496,839885,0.45251500606536865,0.41312500834465027
2020-12-11 00:00:00,0.38728100061416626,0.38488200306892395,0.38728100061416626,1480687,0.3975130021572113,0.3970699906349182
2020-12-12 00:00:00,0.30577200651168823,0.29966700077056885,0.30577200651168823,975307,0.38804399967193604,0.38728898763656616
2020-12-13 00:00:00,0.3042750060558319,0.29237300157546997,0.3042750060558319,1457035,0.3082680106163025,0.305757999420166
2020-12-14 00:00:00,0.3124940097332001,0.3036220073699951,0.3124940097332001,994308,0.3149319887161255,0.30427199602127075
2020-12-15 00:00:00,0.312049001455307,0.3118259906768799,0.312049001455307,1464613,0.3142099976539612,0.3124980032444
2020-12-16 00:00:00,0.3125999867916107,0.3111940026283264,0.3125999867916107,1911517,0.31545498967170715,0.312032014131546
2020-12-17 00:00:00,0.30150100588798523,0.30148598551750183,0.30150100588798523,2469008,0.3167459964752197,0.3125529885292053
2020-12-18 00:00:00,0.2193329930305481,0.21528500318527222,0.2193329930305481,633694,0.30395400524139404,0.3015429973602295
2020-12-19 00:00:00,0.23262399435043335,0.21894800662994385,0.23262399435043335,1094184,0.2770110070705414,0.2193329930305481
2020-12-20 00:00:00,0.20326900482177734,0.20134499669075012,0.20326900482177734,1276291,0.25181999802589417,0.23262299597263336
2020-12-21 00:00:00,0.1980540007352829,0.19591400027275085,0.1980540007352829,1703378,0.20449300110340118,0.20327700674533844
2020-12-22 00:00:00,0.19274300336837769,0.1853339970111847,0.19274300336837769,4241533,0.24946799874305725,0.1979600042104721
2020-12-23 00:00:00,0.19243000447750092,0.19053000211715698,0.19243000447750092,6479688,0.2514129877090454,0.19273799657821655
2020-12-24 00:00:00,0.19167399406433105,0.18523000180721283,0.19167399406433105,791710,0.1941860020160675,0.1924230009317398
2020-12-25 00:00:00,0.18310099840164185,0.158828005194664,0.18310099840164185,1128187,0.20881399512290955,0.19164299964904785
2020-12-26 00:00:00,0.15576200187206268,0.150736004114151,0.15576200187206268,1135865,0.18448899686336517,0.18310000002384186
2020-12-27 00:00:00,0.1511469930410385,0.1511469930410385,0.1511469930410385,2354460,0.1618890017271042,0.1557770073413849
2020-12-28 00:00:00,0.13360700011253357,0.13322900235652924,0.13360700011253357,701583,0.15448600053787231,0.1511169970035553
2020-12-29 00:00:00,0.13002599775791168,0.12019799649715424,0.13002599775791168,918806,0.134102001786232,0.1336050033569336
2020-12-30 00:00:00,0.1492689996957779,0.13002599775791168,0.1492689996957779,1638605,0.15575599670410156,0.13002599775791168
2020-12-31 00:00:00,0.15021799504756927,0.13936999440193176,0.15021799504756927,1040198,0.15247799456119537,0.149276003241539
2021-01-01 00:00:00,0.16041800379753113,0.1498589962720871,0.16041800379753113,821729,0.16087399423122406,0.15021799504756927
2021-01-02 00:00:00,0.1678290069103241,0.15983200073242188,0.1678290069103241,2729348,0.18223099410533905,0.16042999923229218
2021-01-03 00:00:00,0.16993500292301178,0.16721199452877045,0.16993500292301178,1978192,0.17185600101947784,0.1678989976644516
2021-01-04 00:00:00,0.1723330020904541,0.16653099656105042,0.1723330020904541,1073261,0.1750359982252121,0.16986699402332306
2021-01-05 00:00:00,0.14889800548553467,0.1302880048751831,0.14889800548553467,1088121,0.17916400730609894,0.172325998544693
2021-01-06 00:00:00,0.15731799602508545,0.1453000009059906,0.15731799602508545,1546230,0.15917399525642395,0.14890199899673462
2021-01-07 00:00:00,0.1749880015850067,0.15577299892902374,0.1749880015850067,1379513,0.19320499897003174,0.15729999542236328
2021-01-08 00:00:00,0.1767140030860901,0.17145699262619019,0.1767140030860901,1439677,0.1867550015449524,0.17500199377536774
2021-01-09 00:00:00,0.1757510006427765,0.1680620014667511,0.1757510006427765,669547,0.183788001537323,0.17670099437236786
2021-01-10 00:00:00,0.17937099933624268,0.1721470057964325,0.17937099933624268,1363952,0.1864279955625534,0.1757269948720932
2021-01-11 00:00:00,0.15935400128364563,0.146589994430542,0.15935400128364563,2957405,0.17942999303340912,0.17935599386692047
2021-01-12 00:00:00,0.15921799838542938,0.15146200358867645,0.15921799838542938,739973,0.16742700338363647,0.15938399732112885
2021-01-13 00:00:00,0.16463600099086761,0.14969700574874878,0.16463600099086761,966582,0.1648399978876114,0.15924300253391266
2021-01-14 00:00:00,0.1695840060710907,0.1645839959383011,0.1695840060710907,1128691,0.22876299917697906,0.16464799642562866
2021-01-15 00:00:00,0.15795500576496124,0.15544599294662476,0.15795500576496124,383367,0.1709280014038086,0.16957400739192963
2021-01-16 00:00:00,0.17495599389076233,0.15595600008964539,0.17495599389076233,83226,0.19360299408435822,0.15804199874401093
2021-01-17 00:00:00,0.15370400249958038,0.14366500079631805,0.15370400249958038,70644,0.17695699632167816,0.17493100464344025
2021-01-18 00:00:00,0.1496729999780655,0.1251700073480606,0.1496729999780655,81110,0.17190299928188324,0.1536320000886917
2021-01-19 00:00:00,0.19096900522708893,0.14901499450206757,0.19096900522708893,75592,0.21860599517822266,0.14951099455356598
2021-01-20 00:00:00,0.14396700263023376,0.1387680023908615,0.14396700263023376,30821,0.19101999700069427,0.19077900052070618
2021-01-21 00:00:00,0.14620700478553772,0.13925500214099884,0.14620700478553772,95991,0.17746399343013763,0.14397600293159485
2021-01-22 00:00:00,0.14507000148296356,0.12860099971294403,0.14507000148296356,116343,0.14960899949073792,0.14622299373149872
2021-01-23 00:00:00,0.12738199532032013,0.08365000039339066,0.12738199532032013,51234,0.18832699954509735,0.14506399631500244
2021-01-24 00:00:00,0.12932099401950836,0.12236999720335007,0.12932099401950836,91392,0.13431499898433685,0.12740099430084229
2021-01-25 00:00:00,0.1749580055475235,0.11434199661016464,0.1749580055475235,142798,0.18675599992275238,0.12924900650978088
2021-01-26 00:00:00,0.15453900396823883,0.1470160037279129,0.15453900396823883,96625,0.177838996052742,0.17503100633621216
2021-01-27 00:00:00,0.15129800140857697,0.14874400198459625,0.15129800140857697,102868,0.15695099532604218,0.15447600185871124
2021-01-28 00:00:00,0.16167199611663818,0.14897499978542328,0.16167199611663818,110943,0.1644359976053238,0.15143899619579315
2021-01-29 00:00:00,0.19241300225257874,0.16182300448417664,0.19241300225257874,247030,0.22186900675296783,0.1666959971189499
2021-01-30 00:00:00,0.18570999801158905,0.17724600434303284,0.18570999801158905,46500,0.21249699592590332,0.19263200461864471
2021-01-31 00:00:00,0.1888969987630844,0.15341100096702576,0.1888969987630844,73819,0.20012900233268738,0.185589998960495
2021-02-01 00:00:00,0.26157599687576294,0.18655399978160858,0.26157599687576294,122214,0.26899099349975586,0.18881499767303467
2021-02-02 00:00:00,0.35974401235580444,0.21617600321769714,0.35974401235580444,19009,0.36419299244880676,0.26171401143074036
2021-02-03 00:00:00,0.3262290060520172,0.27110201120376587,0.3262290060520172,14109,0.3960750102996826,0.35980701446533203
2021-02-04 00:00:00,1.414320945739746,0.2752690017223358,1.414320945739746,141803,1.7968430519104004,0.3262360095977783
2021-02-05 00:00:00,1.7562479972839355,1.311061978340149,1.7562479972839355,151994,1.9338840246200562,1.4142190217971802
2021-02-06 00:00:00,1.3944419622421265,0.929436981678009,1.3944419622421265,154759,1.761823058128357,1.7572799921035767
2021-02-07 00:00:00,1.0825790166854858,1.0440200567245483,1.0825790166854858,108480,1.5102230310440063,1.3950910568237305
2021-02-08 00:00:00,1.3068979978561401,1.0264509916305542,1.3068979978561401,200789,1.6499630212783813,1.0825270414352417
2021-02-09 00:00:00,1.2028390169143677,1.1999809741973877,1.2028390169143677,126704,1.412477970123291,1.3074450492858887
2021-02-10 00:00:00,1.185081958770752,1.0592139959335327,1.185081958770752,91498,1.2317969799041748,1.2083179950714111
2021-02-11 00:00:00,1.1757680177688599,1.1369459629058838,1.1757680177688599,110892,1.2573659420013428,1.1847089529037476
2021-02-12 00:00:00,1.3207429647445679,1.139786958694458,1.3207429647445679,103964,1.3244010210037231,1.175927996635437
2021-02-13 00:00:00,1.3427720069885254,1.3013999462127686,1.3427720069885254,81771,1.3554790019989014,1.320520043373108
2021-02-14 00:00:00,1.2614190578460693,1.2614190578460693,1.2614190578460693,107437,1.5130189657211304,1.342708945274353
2021-02-15 00:00:00,1.2133920192718506,1.0938869714736938,1.2133920192718506,151639,1.2931259870529175,1.260975956916809
2021-02-16 00:00:00,1.1608250141143799,1.0023159980773926,1.1608250141143799,131323,1.3199000358581543,1.2134369611740112
2021-02-17 00:00:00,1.1096949577331543,0.9158909916877747,1.1096949577331543,96239,1.182070016860962,1.1604299545288086
2021-02-18 00:00:00,1.2869019508361816,1.0646389722824097,1.2869019508361816,136826,1.2869600057601929,1.1096099615097046
2021-02-19 00:00:00,2.744523048400879,1.1849499940872192,2.744523048400879,971233,3.2576470375061035,1.2868939638137817
2021-02-20 00:00:00,2.790597915649414,2.012805938720703,2.790597915649414,533384,3.4757299423217773,2.744642972946167
2021-02-21 00:00:00,3.9006359577178955,2.5040059089660645,3.9006359577178955,349667,4.265937805175781,2.790618896484375
2021-02-22 00:00:00,4.9131669998168945,3.5883119106292725,4.9131669998168945,3845677,5.631066799163818,3.9006049633026123
2021-02-23 00:00:00,4.447399139404297,2.9364829063415527,4.447399139404297,1935494,5.131360054016113,4.917118072509766
2021-02-24 00:00:00,5.634823799133301,3.45939302444458,5.634823799133301,1483002,5.794802188873291,4.447483062744141
2021-02-25 00:00:00,4.317752838134766,4.095359802246094,4.317752838134766,1556375,5.827792167663574,5.635008811950684
2021-02-26 00:00:00,3.92208194732666,3.475250005722046,3.92208194732666,1245281,4.364601135253906,4.317506790161133
2021-02-27 00:00:00,3.5332300662994385,3.3983840942382812,3.5332300662994385,1187023,4.180339813232422,3.922189950942993
2021-02-28 00:00:00,2.8384110927581787,2.5810060501098633,2.8384110927581787,456026,3.533134937286377,3.533134937286377
2021-03-01 00:00:00,3.3060450553894043,2.724982976913452,3.3060450553894043,1476753,3.564399003982544,2.8384759426116943
2021-03-02 00:00:00,2.776499032974243,2.720146894454956,2.776499032974243,746991,3.336466073989868,3.306143045425415
2021-03-03 00:00:00,3.0369300842285156,2.7453360557556152,3.0369300842285156,425748,3.326288938522339,2.7764649391174316
2021-03-04 00:00:00,2.6879289150238037,2.611315965652466,2.6879289150238037,516444,3.052551031112671,3.036952018737793
2021-03-05 00:00:00,2.2868449687957764,2.2868449687957764,2.2868449687957764,109055,2.7610061168670654,2.6880040168762207
2021-03-06 00:00:00,2.796912908554077,2.2866899967193604,2.796912908554077,455525,2.869947910308838,2.2866899967193604
2021-03-07 00:00:00,2.9406731128692627,2.6045570373535156,2.9406731128692627,442904,2.958559989929199,2.796966075897217
2021-03-08 00:00:00,3.940294027328491,2.8187758922576904,3.940294027328491,579447,3.9564309120178223,2.9405860900878906
2021-03-09 00:00:00,3.746464967727661,3.4596428871154785,3.746464967727661,1824914,4.3393168449401855,3.9403059482574463
2021-03-10 00:00:00,3.831855058670044,3.507849931716919,3.831855058670044,881618,4.0245161056518555,3.746530055999756
2021-03-11 00:00:00,3.5202219486236572,3.452483892440796,3.5202219486236572,89343,3.854203939437866,3.8318419456481934
2021-03-12 00:00:00,3.6152069568634033,3.4755589962005615,3.6152069568634033,400239,3.9876890182495117,3.520327091217041
2021-03-13 00:00:00,3.122725009918213,3.1226370334625244,3.122725009918213,412627,3.6155800819396973,3.615022897720337
2021-03-14 00:00:00,2.8018040657043457,2.8018040657043457,2.8018040657043457,77585,3.220669984817505,3.1225459575653076
2021-03-15 00:00:00,2.9095890522003174,2.800784111022949,2.9095890522003174,485361,3.3499701023101807,2.800784111022949
2021-03-16 00:00:00,3.013788938522339,2.094305992126465,3.013788938522339,1658424,3.055180072784424,2.909730911254883
2021-03-17 00:00:00,3.181957960128784,2.928395986557007,3.181957960128784,1118821,3.3048219680786133,3.0138111114501953
2021-03-18 00:00:00,3.247339963912964,3.0729920864105225,3.247339963912964,645193,3.3466250896453857,3.1819469928741455
2021-03-19 00:00:00,3.171329975128174,3.0729401111602783,3.171329975128174,790747,3.4412119388580322,3.2471110820770264
2021-03-20 00:00:00,3.1374549865722656,3.0882179737091064,3.1374549865722656,956199,3.3819150924682617,3.170922040939331
2021-03-21 00:00:00,3.1844100952148438,2.994209051132202,3.1844100952148438,597305,3.3265750408172607,3.136986017227173
2021-03-22 00:00:00,2.775455951690674,2.726886034011841,2.775455951690674,597069,3.2461071014404297,3.1847798824310303
2021-03-23 00:00:00,2.769728899002075,2.5753159523010254,2.769728899002075,552426,2.9298338890075684,2.775585889816284
2021-03-24 00:00:00,2.412161111831665,2.3734679222106934,2.412161111831665,531810,2.9129691123962402,2.770106077194214
2021-03-25 00:00:00,2.48003888130188,2.2209360599517822,2.48003888130188,582659,2.661497116088867,2.4122281074523926
2021-03-26 00:00:00,2.5548789501190186,2.4224419593811035,2.5548789501190186,545611,2.655057907104492,2.479907989501953
2021-03-27 00:00:00,2.8103129863739014,2.5235509872436523,2.8103129863739014,556775,2.8392109870910645,2.554640054702759
2021-03-28 00:00:00,2.78108811378479,2.575566053390503,2.78108811378479,770327,3.4260149002075195,2.8105220794677734
2021-03-29 00:00:00,3.084130048751831,2.7153429985046387,3.084130048751831,741794,3.1783881187438965,2.7808620929718018
2021-03-30 00:00:00,3.0700740814208984,2.8958849906921387,3.0700740814208984,551351,3.191983938217163,3.0840260982513428
2021-03-31 00:00:00,2.9630959033966064,2.836432933807373,2.9630959033966064,597191,3.201230049133301,3.070341110229492
2021-04-01 00:00:00,2.780493974685669,2.7429609298706055,2.780493974685669,571269,2.975888967514038,2.9629790782928467
2021-04-02 00:00:00,2.7609341144561768,2.6925110816955566,2.7609341144561768,483274,2.8846020698547363,2.7802350521087646
2021-04-03 00:00:00,2.696929931640625,2.685091018676758,2.696929931640625,363224,2.849018096923828,2.7607500553131104
