timestamp,adjclose,open,low,high,volume,close
2020-09-09 00:00:00,0.029308000579476357,0.028560999780893326,0.025994999334216118,0.03300900012254715,13197157,0.029308000579476357
2020-09-10 00:00:00,0.02428700029850006,0.029308000579476357,0.02298099920153618,0.030192000791430473,9167342,0.02428700029850006
2020-09-11 00:00:00,0.030518999323248863,0.024274000898003578,0.02250700071454048,0.032698001712560654,125330903,0.030518999323248863
2020-09-12 00:00:00,0.028903000056743622,0.031849998980760574,0.0256120003759861,0.031849998980760574,147358250,0.028903000056743622
2020-09-13 00:00:00,0.03348100185394287,0.028936000540852547,0.02653600089251995,0.03598399832844734,226026686,0.03348100185394287
2020-09-14 00:00:00,0.035989999771118164,0.03368600085377693,0.03310399875044823,0.04144800081849098,181245029,0.035989999771118164
2020-09-15 00:00:00,0.028049999848008156,0.035989999771118164,0.02779199928045273,0.03657199814915657,105901511,0.028049999848008156
2020-09-16 00:00:00,0.027313999831676483,0.028071999549865723,0.02654300071299076,0.030928999185562134,127184743,0.027313999831676483
2020-09-17 00:00:00,0.026151999831199646,0.027393000200390816,0.023850999772548676,0.028919000178575516,93258949,0.026151999831199646
2020-09-18 00:00:00,0.025895999744534492,0.026283999904990196,0.024560000747442245,0.02701600082218647,82110546,0.025895999744534492
2020-09-19 00:00:00,0.024986999109387398,0.025957999750971794,0.024846000596880913,0.0279959999024868,19695496,0.024986999109387398
2020-09-20 00:00:00,0.023403000086545944,0.025026999413967133,0.022721000015735626,0.02579299919307232,8727805,0.023403000086545944
2020-09-21 00:00:00,0.01563899964094162,0.023403000086545944,0.01563899964094162,0.023490000516176224,16342576,0.01563899964094162
2020-09-22 00:00:00,0.0144640002399683,0.015355999581515789,0.013655000366270542,0.016232000663876534,39236436,0.0144640002399683
2020-09-23 00:00:00,0.01497699972242117,0.014450999908149242,0.014271999709308147,0.016990000382065773,71280113,0.01497699972242117
2020-09-24 00:00:00,0.01559200044721365,0.015038999728858471,0.014809000305831432,0.015796000137925148,30337868,0.01559200044721365
2020-09-25 00:00:00,0.016964999958872795,0.015596999786794186,0.015581999905407429,0.018038000911474228,98173831,0.016964999958872795
2020-09-26 00:00:00,0.017153000459074974,0.016966000199317932,0.016892999410629272,0.017938999459147453,97004967,0.017153000459074974
2020-09-27 00:00:00,0.017048999667167664,0.017153000459074974,0.016791999340057373,0.017319999635219574,130897282,0.017048999667167664
2020-09-28 00:00:00,0.017882000654935837,0.017077000811696053,0.01697699911892414,0.019509999081492424,4182168,0.017882000654935837
2020-09-29 00:00:00,0.01816299930214882,0.017882000654935837,0.017326999455690384,0.018990999087691307,3381149,0.01816299930214882
2020-09-30 00:00:00,0.017791999503970146,0.018168000504374504,0.01765899918973446,0.018364999443292618,2182643,0.017791999503970146
2020-10-01 00:00:00,0.01796399988234043,0.017782000824809074,0.0175160001963377,0.018510999158024788,6867065,0.01796399988234043
2020-10-02 00:00:00,0.016155999153852463,0.01796800084412098,0.016081999987363815,0.018100999295711517,6625910,0.016155999153852463
2020-10-03 00:00:00,0.015850000083446503,0.016154000535607338,0.015805000439286232,0.01670899987220764,4879931,0.015850000083446503
2020-10-04 00:00:00,0.0156289990991354,0.015824999660253525,0.01525299996137619,0.015915000811219215,5092125,0.0156289990991354
2020-10-05 00:00:00,0.015807999297976494,0.015633000060915947,0.015283999964594841,0.01599700003862381,5105133,0.015807999297976494
2020-10-06 00:00:00,0.015502999536693096,0.01580899953842163,0.015320999547839165,0.017827000468969345,6316861,0.015502999536693096
2020-10-07 00:00:00,0.014058999717235565,0.015475999563932419,0.013868000358343124,0.015475999563932419,3558695,0.014058999717235565
2020-10-08 00:00:00,0.013841000385582447,0.014058999717235565,0.013364000245928764,0.014295999892055988,3839662,0.013841000385582447
2020-10-09 00:00:00,0.013992000371217728,0.013844000175595284,0.013503000140190125,0.014316000044345856,4312581,0.013992000371217728
2020-10-10 00:00:00,0.013732999563217163,0.013988999649882317,0.013585999608039856,0.014759000390768051,4197339,0.013732999563217163
2020-10-11 00:00:00,0.01384500041604042,0.013651999644935131,0.013410000130534172,0.013946999795734882,4538604,0.01384500041604042
2020-10-12 00:00:00,0.014569000340998173,0.013856999576091766,0.013744999654591084,0.015667999163269997,6464012,0.014569000340998173
2020-10-13 00:00:00,0.013454999774694443,0.014464999549090862,0.013182999566197395,0.015306999906897545,4589358,0.013454999774694443
2020-10-14 00:00:00,0.011971999891102314,0.013484999537467957,0.011826000176370144,0.013485999777913094,4730063,0.011971999891102314
2020-10-15 00:00:00,0.011912000365555286,0.011978000402450562,0.011087999679148197,0.012164999730885029,4461198,0.011912000365555286
2020-10-16 00:00:00,0.010258999653160572,0.011924000456929207,0.010018999688327312,0.011924000456929207,4136759,0.010258999653160572
