timestamp,adjclose,high,volume,open,low,close
2021-03-15 00:00:00,21.013233184814453,42.55031967163086,1823285155,16.664440155029297,15.870819091796875,21.013233184814453
2021-03-16 00:00:00,16.861995697021484,25.642080307006836,278462434,20.755165100097656,15.662332534790039,16.861995697021484
2021-03-17 00:00:00,14.648767471313477,18.748737335205078,115328379,16.89145278930664,14.153858184814453,14.648767471313477
2021-03-18 00:00:00,16.968568801879883,19.888643264770508,226583186,14.62531566619873,14.325119018554688,16.968568801879883
2021-03-19 00:00:00,15.214522361755371,17.987512588500977,78427171,17.044658660888672,15.038928985595703,15.214522361755371
2021-03-20 00:00:00,14.4442138671875,15.600118637084961,43144482,15.22978401184082,14.402952194213867,14.4442138671875
2021-03-21 00:00:00,14.088537216186523,14.44002914428711,56031121,14.44002914428711,13.171896934509277,14.088537216186523
2021-03-22 00:00:00,12.09442138671875,14.101177215576172,46681115,14.101177215576172,12.058782577514648,12.09442138671875
2021-03-23 00:00:00,11.644050598144531,12.449225425720215,38047393,12.081247329711914,11.455316543579102,11.644050598144531
2021-03-24 00:00:00,11.961670875549316,14.523523330688477,77207629,11.63247013092041,11.501843452453613,11.961670875549316
2021-03-25 00:00:00,10.934961318969727,12.50487232208252,41160811,11.911237716674805,10.526756286621094,10.934961318969727
2021-03-26 00:00:00,13.405332565307617,13.860613822937012,60497508,10.951203346252441,10.943610191345215,13.405332565307617
2021-03-27 00:00:00,13.372482299804688,14.461748123168945,53814608,13.43692398071289,12.345168113708496,13.372482299804688
2021-03-28 00:00:00,16.693645477294922,18.2114200592041,204913236,13.413857460021973,13.357538223266602,16.693645477294922
2021-03-29 00:00:00,15.803839683532715,16.764493942260742,60323311,16.706253051757812,15.29053783416748,15.803839683532715
2021-03-30 00:00:00,16.046886444091797,17.200836181640625,57411946,15.824821472167969,15.35641860961914,16.046886444091797
2021-03-31 00:00:00,14.65135383605957,16.54473876953125,55081652,16.05302619934082,13.6893949508667,14.65135383605957
2021-04-01 00:00:00,14.351305961608887,15.271360397338867,32375974,14.623113632202148,13.849248886108398,14.351305961608887
2021-04-02 00:00:00,14.731356620788574,15.106810569763184,34849451,14.342886924743652,14.103910446166992,14.731356620788574
2021-04-03 00:00:00,13.5366849899292,15.466463088989258,36089091,14.726758003234863,13.332672119140625,13.5366849899292
2021-04-04 00:00:00,14.419072151184082,14.583972930908203,22347921,13.538299560546875,13.352716445922852,14.419072151184082
2021-04-05 00:00:00,14.207450866699219,15.114809036254883,28877717,14.408867835998535,13.645307540893555,14.207450866699219
2021-04-06 00:00:00,14.156167984008789,15.40711784362793,36442211,14.207197189331055,13.845622062683105,14.156167984008789
2021-04-07 00:00:00,12.213756561279297,14.270403861999512,42721258,14.173171043395996,11.682823181152344,12.213756561279297
2021-04-08 00:00:00,12.855525016784668,13.196276664733887,27380239,12.222539901733398,12.111776351928711,12.855525016784668
2021-04-09 00:00:00,12.716694831848145,13.282726287841797,28788814,12.85527515411377,12.46508502960205,12.716694831848145
2021-04-10 00:00:00,12.542587280273438,13.942877769470215,38974169,12.723498344421387,12.116531372070312,12.542587280273438
2021-04-11 00:00:00,12.881658554077148,12.929417610168457,24335606,12.574665069580078,12.211813926696777,12.881658554077148
2021-04-12 00:00:00,13.87265682220459,15.286752700805664,129347300,12.880119323730469,12.755843162536621,13.87265682220459
2021-04-13 00:00:00,12.688828468322754,14.556316375732422,56174636,13.901169776916504,12.676825523376465,12.688828468322754
2021-04-14 00:00:00,12.303984642028809,13.101247787475586,46731781,12.699481010437012,11.684076309204102,12.303984642028809
2021-04-15 00:00:00,12.58994197845459,12.948314666748047,39406698,12.249519348144531,12.08590316772461,12.58994197845459
2021-04-16 00:00:00,11.931328773498535,12.675680160522461,38864194,12.524870872497559,11.533967971801758,11.931328773498535
2021-04-17 00:00:00,11.953362464904785,12.472871780395508,28926352,11.913503646850586,11.794087409973145,11.953362464904785
2021-04-18 00:00:00,9.763668060302734,12.163047790527344,84120333,11.931013107299805,8.245427131652832,9.763668060302734
2021-04-19 00:00:00,8.666831970214844,10.50747013092041,37765791,9.771327018737793,8.641295433044434,8.666831970214844
2021-04-20 00:00:00,9.221282958984375,9.376608848571777,37570300,8.676071166992188,8.012864112854004,9.221282958984375
2021-04-21 00:00:00,8.540431022644043,9.340062141418457,28363048,9.227417945861816,8.456697463989258,8.540431022644043
2021-04-22 00:00:00,7.879601955413818,9.489680290222168,37050181,8.530288696289062,7.660524845123291,7.879601955413818
2021-04-23 00:00:00,7.552754878997803,7.993240833282471,35405554,7.8569722175598145,6.201018810272217,7.552754878997803
2021-04-24 00:00:00,7.277198791503906,7.5543951988220215,22692456,7.5543951988220215,6.734100818634033,7.277198791503906
2021-04-25 00:00:00,8.16414737701416,12.453243255615234,141643345,7.299874782562256,7.299874782562256,8.16414737701416
2021-04-26 00:00:00,8.943647384643555,9.47451114654541,66414244,8.191012382507324,8.059075355529785,8.943647384643555
2021-04-27 00:00:00,10.40912914276123,10.980429649353027,99534416,8.950687408447266,8.647071838378906,10.40912914276123
2021-04-28 00:00:00,13.038216590881348,13.557634353637695,189536145,10.407793045043945,9.243311882019043,13.038216590881348
2021-04-29 00:00:00,13.469581604003906,16.496673583984375,393945460,13.01741886138916,12.926575660705566,13.469581604003906
2021-04-30 00:00:00,17.647388458251953,18.59153175354004,381609079,13.461041450500488,12.575510025024414,17.647388458251953
2021-05-01 00:00:00,18.215696334838867,19.66271209716797,428056005,17.71671485900879,15.809591293334961,18.215696334838867
2021-05-02 00:00:00,17.648014068603516,19.173206329345703,211331508,18.214427947998047,16.691211700439453,17.648014068603516
2021-05-03 00:00:00,16.50200653076172,18.37472915649414,148153070,17.482545852661133,15.885018348693848,16.50200653076172
2021-05-04 00:00:00,13.94196891784668,17.173017501831055,165425219,16.53467559814453,13.598825454711914,13.94196891784668
2021-05-05 00:00:00,14.58034610748291,15.625640869140625,123350803,13.870447158813477,13.680606842041016,14.58034610748291
2021-05-06 00:00:00,14.19395923614502,16.027833938598633,136124109,14.567960739135742,13.663101196289062,14.19395923614502
2021-05-07 00:00:00,13.596212387084961,14.720009803771973,126767759,14.21435832977295,13.020804405212402,13.596212387084961
2021-05-08 00:00:00,14.218740463256836,15.721565246582031,150514877,13.560134887695312,13.457820892333984,14.218740463256836
2021-05-09 00:00:00,13.779629707336426,14.372260093688965,66353821,14.296385765075684,13.123587608337402,13.779629707336426
2021-05-10 00:00:00,11.656997680664062,15.107828140258789,94605637,13.790851593017578,10.596673011779785,11.656997680664062
2021-05-11 00:00:00,12.964546203613281,13.161916732788086,74724498,11.674195289611816,11.247153282165527,12.964546203613281
2021-05-12 00:00:00,10.001579284667969,13.987629890441895,68311481,12.953994750976562,10.001579284667969,10.001579284667969
2021-05-13 00:00:00,10.369921684265137,11.86445140838623,65343775,9.993807792663574,9.511667251586914,10.369921684265137
2021-05-14 00:00:00,11.222046852111816,11.869691848754883,51441406,10.355854988098145,10.214069366455078,11.222046852111816
2021-05-15 00:00:00,10.048068046569824,11.481138229370117,39934997,11.220364570617676,9.900527954101562,10.048068046569824
2021-05-16 00:00:00,10.992986679077148,11.974379539489746,60610317,10.0354642868042,10.001575469970703,10.992986679077148
2021-05-17 00:00:00,13.132550239562988,13.48593807220459,192737785,10.977717399597168,9.53439712524414,13.132550239562988
2021-05-18 00:00:00,11.616519927978516,13.695289611816406,109694532,13.057095527648926,11.363129615783691,11.616519927978516
2021-05-19 00:00:00,6.899899005889893,12.03989028930664,102004944,11.612238883972168,6.000412940979004,6.899899005889893
2021-05-20 00:00:00,7.518983840942383,8.308062553405762,64014329,6.787901878356934,6.055287837982178,7.518983840942383
2021-05-21 00:00:00,6.297783851623535,8.044391632080078,56039804,7.45189905166626,5.242949962615967,6.297783851623535
2021-05-22 00:00:00,6.104529857635498,6.473804950714111,42134272,6.373632907867432,5.277327060699463,6.104529857635498
2021-05-23 00:00:00,5.146738052368164,6.251224994659424,53676549,6.107598781585693,3.7842440605163574,5.146738052368164
2021-05-24 00:00:00,6.129549980163574,6.201732158660889,49698463,5.113224983215332,4.9424967765808105,6.129549980163574
2021-05-25 00:00:00,6.827165126800537,7.094971179962158,69888088,6.149155139923096,5.290421962738037,6.827165126800537
2021-05-26 00:00:00,7.565241813659668,7.738008975982666,81358115,6.830942153930664,6.550321102142334,7.565241813659668
2021-05-27 00:00:00,7.753805160522461,8.874076843261719,92816410,7.584390163421631,6.732576847076416,7.753805160522461
2021-05-28 00:00:00,6.890769004821777,8.36223030090332,70528790,7.758187770843506,6.347986221313477,6.890769004821777
2021-05-29 00:00:00,5.964173793792725,7.355991840362549,38833587,6.890158176422119,5.5406389236450195,5.964173793792725
2021-05-30 00:00:00,6.992065906524658,7.518507957458496,69082266,5.941448211669922,5.551088809967041,6.992065906524658
2021-05-31 00:00:00,7.437678813934326,7.503003120422363,63150716,7.008878231048584,6.514732837677002,7.437678813934326
