timestamp,adjclose,low,volume,open,high,close
2018-12-17 00:00:00,0.16551600396633148,0.1635970026254654,515036,0.18129700422286987,0.18237900733947754,0.16551600396633148
2018-12-18 00:00:00,0.12567099928855896,0.0991630032658577,1234475,0.16385699808597565,0.1668509989976883,0.12567099928855896
2018-12-19 00:00:00,0.11939000338315964,0.11424200236797333,1764068,0.12685300409793854,0.13986699283123016,0.11939000338315964
2018-12-20 00:00:00,0.1289519965648651,0.11045899987220764,3735901,0.11733900010585785,0.1329050064086914,0.1289519965648651
2018-12-21 00:00:00,0.1133819967508316,0.11253900080919266,4990223,0.12883199751377106,0.12883199751377106,0.1133819967508316
2018-12-22 00:00:00,0.09879899770021439,0.09302400052547455,7503803,0.11403899639844894,0.11480800062417984,0.09879899770021439
2018-12-23 00:00:00,0.11323600262403488,0.09452900290489197,8608881,0.09906899929046631,0.11382599920034409,0.11323600262403488
2018-12-24 00:00:00,0.11206399649381638,0.10660099983215332,3559588,0.11319900304079056,0.1239750012755394,0.11206399649381638
2018-12-25 00:00:00,0.09825299680233002,0.09615600109100342,8243311,0.11025899648666382,0.11089199781417847,0.09825299680233002
2018-12-26 00:00:00,0.11011099815368652,0.09684699773788452,588149,0.0975169986486435,0.111565001308918,0.11011099815368652
2018-12-27 00:00:00,0.08362100273370743,0.08173500001430511,525781,0.10136699676513672,0.11223600059747696,0.08362100273370743
2018-12-28 00:00:00,0.09524600207805634,0.07723800092935562,637432,0.08023899793624878,0.09793800115585327,0.09524600207805634
2018-12-29 00:00:00,0.09573499858379364,0.09265799820423126,571683,0.09991700202226639,0.10463400185108185,0.09573499858379364
2018-12-30 00:00:00,0.09357400238513947,0.08981399983167648,616420,0.09433899819850922,0.09709600359201431,0.09357400238513947
2018-12-31 00:00:00,0.08833900094032288,0.08656500279903412,538302,0.09614600241184235,0.09614600241184235,0.08833900094032288
2019-01-01 00:00:00,0.0904180034995079,0.08382400125265121,540787,0.0893929973244667,0.09466899931430817,0.0904180034995079
2019-01-02 00:00:00,0.09490799903869629,0.0879179984331131,796611,0.08933299779891968,0.09704399853944778,0.09490799903869629
2019-01-03 00:00:00,0.08722899854183197,0.0812930017709732,536878,0.09455399960279465,0.09631499648094177,0.08722899854183197
2019-01-04 00:00:00,0.09183900058269501,0.08098000288009644,570336,0.08676300197839737,0.09587900340557098,0.09183900058269501
2019-01-05 00:00:00,0.08816199749708176,0.08383499830961227,503827,0.08994600176811218,0.09605800360441208,0.08816199749708176
2019-01-06 00:00:00,0.09551899880170822,0.08241400122642517,578614,0.08726300299167633,0.10206100344657898,0.09551899880170822
2019-01-07 00:00:00,0.09474299848079681,0.08875299990177155,619981,0.09955699741840363,0.10071499645709991,0.09474299848079681
2019-01-08 00:00:00,0.0900690034031868,0.08530499786138535,823160,0.09007800370454788,0.09705500304698944,0.0900690034031868
2019-01-09 00:00:00,0.09024400264024734,0.0836469978094101,713387,0.089369997382164,0.09622299671173096,0.09024400264024734
2019-01-10 00:00:00,0.07950100302696228,0.07422500103712082,544691,0.08521100133657455,0.09244100004434586,0.07950100302696228
2019-01-11 00:00:00,0.07705599814653397,0.07480400055646896,479425,0.07829400151968002,0.08135700225830078,0.07705599814653397
2019-01-12 00:00:00,0.07846599817276001,0.07425999641418457,474365,0.07726100087165833,0.0804549977183342,0.07846599817276001
2019-01-13 00:00:00,0.06496000289916992,0.06496000289916992,382305,0.07839100062847137,0.07943599671125412,0.06496000289916992
2019-01-14 00:00:00,0.07675900310277939,0.06499499827623367,452870,0.06499499827623367,0.07751200348138809,0.07675900310277939
2019-01-15 00:00:00,0.07173000276088715,0.06916200369596481,997811,0.0759579986333847,0.07776299864053726,0.07173000276088715
2019-01-16 00:00:00,0.07381899654865265,0.06930100172758102,866834,0.0710730031132698,0.07979100197553635,0.07381899654865265
2019-01-17 00:00:00,0.07311899960041046,0.06484399735927582,423104,0.07146699726581573,0.07568000257015228,0.07311899960041046
2019-01-18 00:00:00,0.06621400266885757,0.06456899642944336,369890,0.07160799950361252,0.08066099882125854,0.06621400266885757
2019-01-19 00:00:00,0.07363999634981155,0.063960000872612,419133,0.07738800346851349,0.08272700011730194,0.07363999634981155
2019-01-20 00:00:00,0.07237300276756287,0.0716399997472763,400477,0.07864200323820114,0.07897499948740005,0.07237300276756287
2019-01-21 00:00:00,0.07127799838781357,0.06851399689912796,412147,0.07248999923467636,0.07426200062036514,0.07127799838781357
2019-01-22 00:00:00,0.07069599628448486,0.06847400218248367,389305,0.07130800187587738,0.07498600333929062,0.07069599628448486
2019-01-23 00:00:00,0.06656099855899811,0.06614100188016891,394832,0.07383599877357483,0.07460000365972519,0.06656099855899811
2019-01-24 00:00:00,0.0690929964184761,0.06526000052690506,403275,0.06710200011730194,0.07136499881744385,0.0690929964184761
2019-01-25 00:00:00,0.061372000724077225,0.0584539994597435,384033,0.06647299975156784,0.06928300112485886,0.061372000724077225
2019-01-26 00:00:00,0.062410999089479446,0.06009700149297714,370053,0.0637039989233017,0.06937699764966965,0.062410999089479446
2019-01-27 00:00:00,0.061834998428821564,0.05890899896621704,345312,0.06343699991703033,0.06364700198173523,0.061834998428821564
2019-01-28 00:00:00,0.056338999420404434,0.05441499873995781,325026,0.05995099991559982,0.061629001051187515,0.056338999420404434
2019-01-29 00:00:00,0.0580810010433197,0.05484800040721893,351203,0.0580810010433197,0.06279999762773514,0.0580810010433197
2019-01-30 00:00:00,0.05972300097346306,0.05567000061273575,344509,0.05793299898505211,0.0628030002117157,0.05972300097346306
2019-01-31 00:00:00,0.05993799865245819,0.053259000182151794,334481,0.05822300165891647,0.06479399651288986,0.05993799865245819
2019-02-01 00:00:00,0.05863200128078461,0.051304999738931656,338493,0.0609779991209507,0.06259100139141083,0.05863200128078461
2019-02-02 00:00:00,0.0623910017311573,0.05597300082445145,328090,0.06004500016570091,0.06241700053215027,0.0623910017311573
2019-02-03 00:00:00,0.05929499864578247,0.058295998722314835,336729,0.05898100137710571,0.06279399991035461,0.05929499864578247
2019-02-04 00:00:00,0.060015998780727386,0.05863799899816513,352932,0.05959700047969818,0.06057799980044365,0.060015998780727386
2019-02-05 00:00:00,0.059331998229026794,0.0583919994533062,321118,0.05890500172972679,0.060155000537633896,0.059331998229026794
2019-02-06 00:00:00,0.05656899884343147,0.05554400011897087,305754,0.059238001704216,0.059519000351428986,0.05656899884343147
2019-02-07 00:00:00,0.056515999138355255,0.05549199879169464,315642,0.05667100101709366,0.05786199867725372,0.056515999138355255
2019-02-08 00:00:00,0.06232900172472,0.05506199970841408,344075,0.057013001292943954,0.0643170028924942,0.06232900172472
2019-02-09 00:00:00,0.06335899978876114,0.06041700020432472,361931,0.06312700361013412,0.06424999982118607,0.06335899978876114
2019-02-10 00:00:00,0.06651700288057327,0.060270000249147415,371912,0.06408099830150604,0.06651700288057327,0.06651700288057327
2019-02-11 00:00:00,0.061553001403808594,0.060844000428915024,247163,0.06491900235414505,0.06509900093078613,0.061553001403808594
2019-02-12 00:00:00,0.061170000582933426,0.058800000697374344,169752,0.0613659992814064,0.062189001590013504,0.061170000582933426
2019-02-13 00:00:00,0.061723001301288605,0.05942299962043762,178485,0.060366999357938766,0.0634550005197525,0.061723001301288605
